line_no,doi,compound,entity,title,year,authors,existing_sources
536,10.1007/s00213-022-06092-x,,,Effects of the 5-HT(2A) receptor antagonist volinanserin on head-twitch response and intracranial self-stimulation depression induced by different structural classes of psychedelics in rodents.,2022,Jaster AM; Elder H; Marsh SA; de la Fuente Revenga M; Negus SS; González-Maeso J,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
537,10.1002/anie.202203034,,,"Enlightening the ""Spirit Molecule"": Photomodulation of the 5-HT(2A) Receptor by a Light-Controllable N,N-Dimethyltryptamine Derivative.",2022,Gerwe H; He F; Pottie E; Stove C; Decker M,candidate_paper_corpus | mechanistic:paper_library
538,10.3390/ijms232012196,,,Esmethadone (REL-1017) and Other Uncompetitive NMDAR Channel Blockers May Improve Mood Disorders via Modulation of Synaptic Kinase-Mediated Signaling.,2022,Stahl SM; De Martin S; Mattarei A; Bettini E; Pani L; Guidetti C; Folli F; de Somer M; Traversa S; Inturrisi CE,candidate_paper_corpus | mechanistic:paper_library
539,10.1186/s13063-022-06534-z,,,"Evaluation of the effect of perioperative administration of S(+)-ketamine hydrochloride injection for postoperative acute pain in children: study protocol for a prospective, multicenter, randomized, open-label, parallel-group, pragmatic clinical trial.",2022,Wang H; Duan C; Zhang J; Qu S; Sun Y; Zhou L; Yang L; Lan C; Mi W; Chen P,candidate_paper_corpus | mechanistic:paper_library
541,10.1016/j.neuroimage.2022.119004,,,Glycine attenuates impairments of stimulus-evoked gamma oscillations in the ketamine model of schizophrenia.,2022,Haaf M; Curic S; Steinmann S; Rauh J; Leicht G; Mulert C,candidate_paper_corpus | mechanistic:paper_library
543,10.52965/001c.38672,,,"Historical Pathways for Opioid Addiction, Withdrawal with Traditional and Alternative Treatment Options with Ketamine, Cannabinoids, and Noribogaine: A Narrative Review.",2022,Edinoff AN; Wu NW; Nix CA; Bonin B; Mouhaffel R; Vining S; Gibson W; Cornett EM; Murnane KS; Kaye AM,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
545,10.3390/ijms23052514,,,"Impact of Two Neuronal Sigma-1 Receptor Modulators, PRE084 and DMT, on Neurogenesis and Neuroinflammation in an Aβ(1-42)-Injected, Wild-Type Mouse Model of AD.",2022,Borbély E; Varga V; Szögi T; Schuster I; Bozsó Z; Penke B; Fülöp L,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
547,10.1007/s11481-021-10025-4,,,Intranasal Salvinorin A Improves Long-term Neurological Function via Immunomodulation in a Mouse Ischemic Stroke Model.,2022,Misilimu D; Li W; Chen D; Wei P; Huang Y; Li S; Grothusen J; Gao Y,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
548,10.1016/j.bcp.2022.114963,,,Is (R)-ketamine a potential therapeutic agent for treatment-resistant depression with less detrimental side effects? A review of molecular mechanisms underlying ketamine and its enantiomers.,2022,Scotton E; Antqueviezc B; Vasconcelos MF; Dalpiaz G; Paul Géa L; Ferraz Goularte J; Colombo R; Ribeiro Rosa A,candidate_paper_corpus | mechanistic:paper_library
549,10.7759/cureus.27389,,,Ketamine and Its Emergence in the Field of Neurology.,2022,Rueda Carrillo L; Garcia KA; Yalcin N; Shah M,candidate_paper_corpus | disorder:paper_library
550,10.1016/j.euroneuro.2022.02.004,,,"Ketamine and esketamine for crisis management in patients with depression: Why, whom, and how?",2022,Lengvenyte A; Strumila R; Olié E; Courtet P,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library
551,10.3390/brainsci12030382,,,Ketamine as a Novel Psychopharmacotherapy for Eating Disorders: Evidence and Future Directions.,2022,Ragnhildstveit A; Slayton M; Jackson LK; Brendle M; Ahuja S; Holle W; Moore C; Sollars K; Seli P; Robison R,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
552,10.1016/j.jns.2022.120152,,,Ketamine as a therapeutic agent for depression and pain: mechanisms and evidence.,2022,Subramanian S; Haroutounian S; Palanca BJA; Lenze EJ,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
553,10.1007/7854_2022_313,,,"Ketamine for Depression: Advances in Clinical Treatment, Rapid Antidepressant Mechanisms of Action, and a Contrast with Serotonergic Psychedelics.",2022,Kojic M; Saelens J; Kadriu B; Zarate CA Jr; Kraus C,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library
554,10.12788/acp.0048,,,Ketamine for treatment of mood disorders and suicidality: A narrative review of recent progress.,2022,Kritzer MD; Mischel NA; Young JR; Lai CS; Masand PS; Szabo ST; Mathew SJ,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library
557,10.1177/02698811211026454,,,Lasting effects of a single psilocybin dose on resting-state functional connectivity in healthy individuals.,2022,McCulloch DE; Madsen MK; Stenbæk DS; Kristiansen S; Ozenne B; Jensen PS; Knudsen GM; Fisher PM,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
558,10.3389/fpsyg.2022.948729,,,Lasting increases in trait mindfulness after psilocybin correlate positively with the mystical-type experience in healthy individuals.,2022,Søndergaard A; Madsen MK; Ozenne B; Armand S; Knudsen GM; Fisher PM; Stenbæk DS,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
559,10.1016/j.bcp.2021.114892,,,Mechanisms of ketamine and its metabolites as antidepressants.,2022,Hess EM; Riggs LM; Michaelides M; Gould TD,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
560,10.1038/s41380-021-01377-7,,,Microglial ERK-NRBP1-CREB-BDNF signaling in sustained antidepressant actions of (R)-ketamine.,2022,Yao W; Cao Q; Luo S; He L; Yang C; Chen J; Qi Q; Hashimoto K; Zhang JC,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
562,10.1016/j.celrep.2022.111211,,,Molecular insights into the regulation of constitutive activity by RNA editing of 5HT(2C) serotonin receptors.,2022,Gumpper RH; Fay JF; Roth BL,candidate_paper_corpus | mechanistic:paper_library
563,10.1016/j.pnpbp.2022.110609,,,Molecular mechanisms underlying the N-methyl-d-aspartate receptor antagonists: Highlighting their potential for transdiagnostic therapeutics.,2022,Driver C; Jackson TNW; Lagopoulos J; Hermens DF,candidate_paper_corpus | mechanistic:paper_library
564,10.1038/s41380-021-01121-1,,,Molecular mechanisms underlying the antidepressant actions of arketamine: beyond the NMDA receptor.,2022,Wei Y; Chang L; Hashimoto K,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
565,10.1124/pharmrev.121.000508,,,Neural Mechanisms and Psychology of Psychedelic Ego Dissolution.,2022,Stoliker D; Egan GF; Friston KJ; Razi A,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
566,10.1016/j.expneurol.2021.113888,,,Neurological and cognitive alterations induced by MDMA in humans.,2022,Montgomery C; Roberts CA,candidate_paper_corpus | mechanistic:paper_library
570,10.1111/bph.15753,,,Novel drug developmental strategies for treatment-resistant depression.,2022,Borbély É; Simon M; Fuchs E; Wiborg O; Czéh B; Helyes Z,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
571,10.1002/ab.22022,,,Opposing effects of NMDA receptor antagonists on early life stress-induced aggression in mice.,2022,Nordman JC; Bartsch CJ; Li Z,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
573,10.3390/ph15080997,,,Pharmacological Comparative Characterization of REL-1017 (Esmethadone-HCl) and Other NMDAR Channel Blockers in Human Heterodimeric N-Methyl-D-Aspartate Receptors.,2022,Bettini E; Stahl SM; De Martin S; Mattarei A; Sgrignani J; Carignani C; Nola S; Locatelli P; Pappagallo M; Inturrisi CE,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
574,10.1016/j.euroneuro.2022.03.006,,,"Pharmacological characterization of 3,4-methylenedioxyamphetamine (MDA) analogs and two amphetamine-based compounds: N,α-DEPEA and DPIA.",2022,Kolaczynska KE; Ducret P; Trachsel D; Hoener MC; Liechti ME; Luethi D,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
577,10.3389/fphar.2022.1074633,,,Psilocybin sex-dependently reduces alcohol consumption in C57BL/6J mice.,2022,Alper K; Cange J; Sah R; Schreiber-Gregory D; Sershen H; Vinod KY,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
578,10.1007/7854_2021_267,,,Psychedelics as Novel Therapeutics in Alzheimer's Disease: Rationale and Potential Mechanisms.,2022,Garcia-Romeu A; Darcy S; Jackson H; White T; Rosenberg P,candidate_paper_corpus | mechanistic:paper_library
581,10.1038/s41467-022-33578-1,,,Receptor-informed network control theory links LSD and psilocybin to a flattening of the brain's control energy landscape.,2022,Singleton SP; Luppi AI; Carhart-Harris RL; Cruzat J; Roseman L; Nutt DJ; Deco G; Kringelbach ML; Stamatakis EA; Kuceyeski A,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
582,10.1007/s00406-021-01365-6,,,Repeated intermittent administration of (R)-ketamine during juvenile and adolescent stages prevents schizophrenia-relevant phenotypes in adult offspring after maternal immune activation: a role of TrkB signaling.,2022,Tan Y; Fujita Y; Pu Y; Chang L; Qu Y; Wang X; Hashimoto K,candidate_paper_corpus | mechanistic:paper_library
583,10.3390/ijms232214148,,,"Role of 5-HT2A, 5-HT2C, 5-HT1A and TAAR1 Receptors in the Head Twitch Response Induced by 5-Hydroxytryptophan and Psilocybin: Translational Implications.",2022,Shahar O; Botvinnik A; Esh-Zuntz N; Brownstien M; Wolf R; Lotan A; Wolf G; Lerer B; Lifschytz T,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
585,10.3390/ijms23116111,,,Serotonin (5-HT) 2A Receptor Involvement in Melanin Synthesis and Transfer via Activating the PKA/CREB Signaling Pathway.,2022,Yue Y; Zhong M; An X; Feng Q; Lai Y; Yu M; Zhang X; Liao Z; Chen M; Dong J,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
586,10.1002/hup.2811,,,"Serotonin transporter availability, neurocognitive function and their correlation in abstinent 3,4-methylenedioxymethamphetamine users.",2022,van de Blaak FL; Dumont GJH,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
587,10.3389/fphar.2022.813562,,,Sex Differences in Kappa Opioid Receptor Agonist Mediated Attenuation of Chemotherapy-Induced Neuropathic Pain in Mice.,2022,Paton KF; Luo D; La Flamme AC; Prisinzano TE; Kivell BM,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
588,10.1007/s00213-021-05913-9,,,Sex-specific effects of psychedelics on prepulse inhibition of startle in 129S6/SvEv mice.,2022,Vohra HZ; Saunders JM; Jaster AM; de la Fuente Revenga M; Jimenez J; Fernández-Teruel A; Wolstenholme JT; Beardsley PM; González-Maeso J,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
589,10.1016/j.neuron.2022.08.006,,,Signaling snapshots of a serotonin receptor activated by the prototypical psychedelic LSD.,2022,Cao C; Barros-Álvarez X; Zhang S; Kim K; Dämgen MA; Panova O; Suomivuori CM; Fay JF; Zhong X; Krumm BE,candidate_paper_corpus | mechanistic:paper_library
592,10.1021/acsptsci.2c00177,,,"Structure-Activity Relationships for Psilocybin, Baeocystin, Aeruginascin, and Related Analogues to Produce Pharmacological Effects in Mice.",2022,Glatfelter GC; Pottie E; Partilla JS; Sherwood AM; Kaylo K; Pham DNK; Naeem M; Sammeta VR; DeBoer S; Golen JA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
593,10.3389/fncel.2022.832536,,,Structure-Activity Relationships of Dopamine Transporter Pharmacological Chaperones.,2022,Sutton C; Williams EQ; Homsi H; Beerepoot P; Nazari R; Han D; Ramsey AJ; Mash DC; Olson DE; Blough B,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
594,10.1126/science.abl8615,,,Structure-based discovery of nonhallucinogenic psychedelic analogs.,2022,Cao D; Yu J; Wang H; Luo Z; Liu X; He L; Qi J; Fan L; Tang L; Chen Z,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
596,10.1093/ijnp/pyab063,,,The Kappa Opioid Receptor and the Sleep of Reason: Cortico-Subcortical Imbalance Following Salvinorin-A.,2022,Ona G; Sampedro F; Romero S; Valle M; Camacho V; Migliorelli C; Mañanas MÁ; Antonijoan RM; Puntes M; Coimbra J,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
597,10.3389/fpsyt.2022.860882,,,The Mechanisms Behind Rapid Antidepressant Effects of Ketamine: A Systematic Review With a Focus on Molecular Neuroplasticity.,2022,Kang MJY; Hawken E; Vazquez GH,candidate_paper_corpus | disorder:paper_library
598,10.3390/neurolint14020025,,,The Possible Application of Ketamine in the Treatment of Depression in Alzheimer's Disease.,2022,Mohammad Shehata I; Masood W; Nemr N; Anderson A; Bhusal K; Edinoff AN; Cornett EM; Kaye AM; Kaye AD,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
601,10.1155/2022/9015842,,,The Role of the NMDA Receptor in the Anticonvulsant Effect of Ellagic Acid in Pentylenetetrazole-Induced Seizures in Male Mice.,2022,Rahimi-Madiseh M; Lorigooini Z; Boroujeni SN; Taji M; Amini-Khoei H,candidate_paper_corpus | mechanistic:paper_library
602,10.1111/jnc.15587,,,"The clinical pharmacology and potential therapeutic applications of 5-methoxy-N,N-dimethyltryptamine (5-MeO-DMT).",2022,Reckweg JT; Uthaug MV; Szabo A; Davis AK; Lancelotta R; Mason NL; Ramaekers JG,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
604,10.1038/s41593-022-01177-4,,,The neural basis of psychedelic action.,2022,Kwan AC; Olson DE; Preller KH; Roth BL,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
608,10.1016/j.bbr.2022.113804,,,The safety and efficacy of ketamine NMDA receptor blocker as a therapeutic intervention for PTSD review of a randomized clinical trial.,2022,Jumaili WA; Trivedi C; Chao T; Kubosumi A; Jain S,candidate_paper_corpus | disorder:curated | disorder:paper_library
609,10.1016/j.bpj.2022.01.024,,,The substrate import mechanism of the human serotonin transporter.,2022,Chan MC; Selvam B; Young HJ; Procko E; Shukla D,candidate_paper_corpus | mechanistic:paper_library
610,10.1021/acschemneuro.2c00170,,,Tolerance and Cross-Tolerance among Psychedelic and Nonpsychedelic 5-HT(2A) Receptor Agonists in Mice.,2022,de la Fuente Revenga M; Jaster AM; McGinn J; Silva G; Saha S; González-Maeso J,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
612,10.3390/cells11121874,,,Uncovering Functional Contributions of PMAT (Slc29a4) to Monoamine Clearance Using Pharmacobehavioral Tools.,2022,Beaver JN; Weber BL; Ford MT; Anello AE; Kassis SK; Gilman TL,candidate_paper_corpus | mechanistic:paper_library
613,10.7759/cureus.25414,,,Unraveling the Mysteries of Mental Illness With Psilocybin.,2022,Sotille R; Singh H; Weisman A; Vida T,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
614,10.1038/s41398-021-01712-0,,,Whole blood transcriptional signatures associated with rapid antidepressant response to ketamine in patients with treatment resistant depression.,2022,Cathomas F; Bevilacqua L; Ramakrishnan A; Kronman H; Costi S; Schneider M; Chan KL; Li L; Nestler EJ; Shen L,candidate_paper_corpus | disorder:curated | disorder:paper_library
616,10.1007/s00115-021-01225-7,,,[Rapid-acting antidepressants-neurobiological mechanisms of action].,2022,Gass P; Vasilescu AN; Inta D,candidate_paper_corpus | mechanistic:paper_library
617,10.1093/jat/bkaa022,,,"2-(4-Iodo-2,5-dimethoxyphenyl)-N-[(2-methoxyphenyl)methyl]ethanamine (25I-NBOME): A Harmful Hallucinogen Review.",2021,Kamińska K; Świt P; Malek K,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
619,10.1016/bs.pbr.2021.01.007,,,5-HT(2A) and 5-HT(2C) receptors as potential targets for the treatment of nicotine use and dependence.,2021,Higgins GA; Sellers EM,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
620,10.1016/j.tins.2020.11.008,,,A Dendrite-Focused Framework for Understanding the Actions of Ketamine and Psychedelics.,2021,Savalia NK; Shao LX; Kwan AC,candidate_paper_corpus | mechanistic:paper_library
622,10.3390/ijms22020835,,,A Single Dose of Psilocybin Increases Synaptic Density and Decreases 5-HT(2A) Receptor Density in the Pig Brain.,2021,Raval NR; Johansen A; Donovan LL; Ros NF; Ozenne B; Hansen HD; Knudsen GM,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
623,10.1016/j.ntt.2021.106993,,,"A comparison of the pharmacokinetics and NMDAR antagonism-associated neurotoxicity of ketamine, (2R,6R)-hydroxynorketamine and MK-801.",2021,Morris PJ; Burke RD; Sharma AK; Lynch DC; Lemke-Boutcher LE; Mathew S; Elayan I; Rao DB; Gould TD; Zarate CA Jr,candidate_paper_corpus | mechanistic:paper_library
624,10.1073/pnas.2103079118,,,A key requirement for synaptic Reelin signaling in ketamine-mediated behavioral and synaptic action.,2021,Kim JW; Herz J; Kavalali ET; Monteggia LM,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
627,10.3389/fnins.2021.635187,,,Additive Effects of Environmental Enrichment and Ketamine on Neuropathic Pain Relief by Reducing Glutamatergic Activation in Spinal Cord Injury in Rats.,2021,Tai WL; Sun L; Li H; Gu P; Joosten EA; Cheung CW,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
628,10.1124/jpet.120.000129,,,Amphetamine-like Neurochemical and Cardiovascular Effects of α-Ethylphenethylamine Analogs Found in Dietary Supplements.,2021,Schindler CW; Thorndike EB; Partilla JS; Rice KC; Baumann MH,candidate_paper_corpus | mechanistic:paper_library
629,10.3389/fpsyt.2021.710338,,,An Integrative Approach to Ketamine Therapy May Enhance Multiple Dimensions of Efficacy: Improving Therapeutic Outcomes With Treatment Resistant Depression.,2021,Muscat SA; Hartelius G; Crouch CR; Morin KW,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
631,10.1021/acs.chemrestox.0c00411,,,Antidepressant Actions of Ketamine: Potential Role of L-Type Calcium Channels.,2021,Robinson B; Gu Q; Kanungo J,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
636,10.1177/0269881120928203,,,Brain entropy and neurotrophic molecular markers accompanying clinical improvement after ketamine: Preliminary evidence in adolescents with treatment-resistant depression.,2021,Roy AV; Thai M; Klimes-Dougan B; Westlund Schreiner M; Mueller BA; Albott CS; Lim KO; Fiecas M; Tye SJ; Cullen KR,candidate_paper_corpus | disorder:curated | disorder:paper_library
637,10.1177/0269881120959609,,,Brain serotonin 2A receptor binding predicts subjective temporal and mystical effects of psilocybin in healthy humans.,2021,Stenbæk DS; Madsen MK; Ozenne B; Kristiansen S; Burmester D; Erritzoe D; Knudsen GM; Fisher PM,candidate_paper_corpus | mechanistic:paper_library
641,10.1038/s41380-020-0796-3,,,Cell-type specific modulation of NMDA receptors triggers antidepressant actions.,2021,Pothula S; Kato T; Liu RJ; Wu M; Gerhard D; Shinohara R; Sliby AN; Chowdhury GMI; Behar KL; Sanacora G,candidate_paper_corpus | mechanistic:paper_library
644,10.14814/phy2.15088,,,Contribution of analog signaling to neurotransmitter interactions and behavior: Role of transporter-mediated nonquantal dopamine release.,2021,Román V; Kedves R; Kelemen K; Némethy Z; Sperlágh B; Lendvai B; Vizi ES,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
645,10.1016/j.celrep.2021.109918,,,Convergence of distinct signaling pathways on synaptic scaling to trigger rapid antidepressant action.,2021,Suzuki K; Kim JW; Nosyreva E; Kavalali ET; Monteggia LM,candidate_paper_corpus | mechanistic:paper_library
647,10.3389/fnins.2021.710004,,,Critical Period Plasticity as a Framework for Psychedelic-Assisted Psychotherapy.,2021,Lepow L; Morishita H; Yehuda R,candidate_paper_corpus | mechanistic:paper_library
650,10.3389/fmed.2021.693594,,,"Effects of Esketamine on Acute and Chronic Pain After Thoracoscopy Pulmonary Surgery Under General Anesthesia: A Multicenter-Prospective, Randomized, Double-Blind, and Controlled Trial.",2021,Lei Y; Liu H; Xia F; Gan S; Wang Y; Huo W; Wang Q; Ji F,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
651,10.1007/s00406-019-01084-z,,,Esketamine: a glimmer of hope in treatment-resistant depression.,2021,Kaur U; Pathak BK; Singh A; Chakrabarti SS,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
652,10.1016/j.biopsych.2021.04.024,,,"Fluoroethylnormemantine, a Novel NMDA Receptor Antagonist, for the Prevention and Treatment of Stress-Induced Maladaptive Behavior.",2021,Chen BK; Luna VM; Shannon ME; Hunsberger HC; Mastrodonato A; Stackmann M; McGowan JC; Rubinstenn G; Denny CA,candidate_paper_corpus | mechanistic:paper_library
655,10.1126/scitranslmed.aaw1564,,,Gene therapy restores dopamine transporter expression and ameliorates pathology in iPSC and mouse models of infantile parkinsonism.,2021,Ng J; Barral S; De La Fuente Barrigon C; Lignani G; Erdem FA; Wallings R; Privolizzi R; Rossignoli G; Alrashidi H; Heasman S,candidate_paper_corpus | disorder:paper_library
656,10.1016/j.pbb.2021.173226,,,Gut microbiota is involved in the antidepressant-like effect of (S)-norketamine in an inflammation model of depression.,2021,Wang Y; Jiang R; Wu Z; Zhou L; Xu J; Huang C; Yang L; Zhu B; Yan E; Liu C,candidate_paper_corpus | mechanistic:paper_library
658,10.1073/pnas.2022489118,,,Harnessing psilocybin: antidepressant-like behavioral and synaptic actions of psilocybin are independent of 5-HT2R activation in mice.,2021,Hesselgrave N; Troppoli TA; Wulff AB; Cole AB; Thompson SM,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
660,10.3389/fnrgo.2021.784576,,,"Human Cortical Serotonin 2A Receptor Occupancy by Psilocybin Measured Using [(11)C]MDL 100,907 Dynamic PET and a Resting-State fMRI-Based Brain Parcellation.",2021,Barrett FS; Zhou Y; Carbonaro TM; Roberts JM; Smith GS; Griffiths RR; Wong DF,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
662,10.1016/j.heliyon.2021.e07784,,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",2021,Islas ÁA; Moreno LG; Scior T,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
663,10.3390/ijms222312995,,,Interaction Profiles of Central Nervous System Active Drugs at Human Organic Cation Transporters 1-3 and Human Plasma Membrane Monoamine Transporter.,2021,Angenoorth TJF; Stankovic S; Niello M; Holy M; Brandt SD; Sitte HH; Maier J,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
665,10.1016/j.bbr.2020.113093,,,"Investigating the role of 5-HT2A and 5-HT2C receptor activation in the effects of psilocybin, DOI, and citalopram on marble burying in mice.",2021,Odland AU; Kristensen JL; Andreasen JT,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
666,10.1007/s12031-020-01732-3,,,Investigation of the Role of Stimulation and Blockade of 5-HT(7) Receptors in Ketamine Anesthesia.,2021,Dincer B; Halici Z; Cadirci E,candidate_paper_corpus | mechanistic:paper_library
671,10.1080/09540261.2020.1854194,,,Ketamine for depression.,2021,Jelen LA; Stone JM,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
675,10.1177/0269881120959644,,,Ketamine: A tale of two enantiomers.,2021,Jelen LA; Young AH; Stone JM,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
676,10.3389/fnins.2021.672526,,,Ketamine: Neuroprotective or Neurotoxic?,2021,Choudhury D; Autry AE; Tolias KF; Krishnan V,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
677,10.1111/psyp.13822,,,LSD and ketanserin and their impact on the human autonomic nervous system.,2021,Olbrich S; Preller KH; Vollenweider FX,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
678,10.1038/s41598-021-96736-3,,,LSD-stimulated behaviors in mice require β-arrestin 2 but not β-arrestin 1.,2021,Rodriguiz RM; Nadkarni V; Means CR; Pogorelov VM; Chiu YT; Roth BL; Wetsel WC,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
679,10.1038/s41398-021-01716-w,,,Lithium augmentation of ketamine increases insulin signaling and antidepressant-like active stress coping in a rodent model of treatment-resistant depression.,2021,Price JB; Yates CG; Morath BA; Van De Wakker SK; Yates NJ; Butters K; Frye MA; McGee SL; Tye SJ,candidate_paper_corpus | disorder:paper_library
681,10.1073/pnas.2020705118,,,Lysergic acid diethylamide (LSD) promotes social behavior through mTORC1 in the excitatory neurotransmission.,2021,De Gregorio D; Popic J; Enns JP; Inserra A; Skalecka A; Markopoulos A; Posa L; Lopez-Canul M; He Q; Lafferty CK,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library | mechanistic:stubs
682,10.1186/s13063-021-05243-3,,,"MDLSD: study protocol for a randomised, double-masked, placebo-controlled trial of repeated microdoses of LSD in healthy volunteers.",2021,Murphy RJ; Sumner RL; Evans W; Menkes D; Lambrecht I; Ponton R; Sundram F; Hoeh N; Ram S; Reynolds L,candidate_paper_corpus | disorder:paper_library
684,10.3390/biomedicines9060625,,,Multifunctional Enkephalin Analogs with a New Biological Profile: MOR/DOR Agonism and KOR Antagonism.,2021,Lee YS; Remesic M; Ramos-Colon C; Wu Z; LaVigne J; Molnar G; Tymecka D; Misicka A; Streicher JM; Hruby VJ,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
685,10.1016/j.neuropharm.2021.108612,,,"N,N-Dimethyltryptamine attenuates spreading depolarization and restrains neurodegeneration by sigma-1 receptor activation in the ischemic rat brain.",2021,Szabó Í; Varga VÉ; Dvorácskó S; Farkas AE; Körmöczi T; Berkecz R; Kecskés S; Menyhárt Á; Frank R; Hantosi D,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
686,10.3390/ijms222212370,,,N-Methyl-d-aspartic Acid (NMDA) Receptor Is Involved in the Inhibitory Effect of Ketamine on Human Sperm Functions.,2021,Chen Y; Xu W; Yuan Y; Chen H; Zheng S; He Y; Luo T,candidate_paper_corpus | mechanistic:paper_library
687,10.1016/j.pbb.2021.173154,,,N-Substituted-3-alkoxy-derivatives of dextromethorphan are functional NMDA receptor antagonists in vivo: Evidence from an NMDA-induced seizure model in rats.,2021,Witkin JM; Cerne R; Newman AH; Izenwasser S; Smith JL; Tortella FC,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
688,10.1177/0271678x20954928,,,NMDA receptor ion channel activation detected in vivo with [(18)F]GE-179 PET after electrical stimulation of rat hippocampus.,2021,Vibholm AK; Landau AM; Møller A; Jacobsen J; Vang K; Munk OL; Orlowski D; Sørensen JC; Brooks DJ,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
691,10.1021/acs.accounts.0c00791,,,Natural Product Synthesis through the Lens of Informatics.,2021,Woo S; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
692,10.1021/acs.biochem.0c00629,,,"Natural Products for the Treatment of Pain: Chemistry and Pharmacology of Salvinorin A, Mitragynine, and Collybolide.",2021,Chakraborty S; Majumdar S,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
694,10.1159/000518033,,,Neurokinin-1 Antagonism Distinguishes the Role of Norepinephrine Transporter from Dopamine Transporter in Mediating Amphetamine Behaviors.,2021,Mannangatti P; Ragu Varman D; Ramamoorthy S; Jayanthi LD,candidate_paper_corpus | mechanistic:paper_library
