# new DOI queue (mechanistic) generated at 2026-05-15T06:36:22.022767+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.7554/elife.104006.3.sa3,,,Author response: Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.7554/elife.104006.2.sa0,,,Author response: Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.64898/2026.03.12.711406,,,Cholecystokinin released somatodendritically from dopamine neurons broadly alters synaptic strength across the ventral tegmental area,2026,Setareh Sianati; Yihe Ma; Julie A. Kauer
10.3390/biomedicines14030580,,,"Computational Pharmacodynamic Analysis of Cyclopeptides Derived from c[Trp-Phe-D-Pro-Phe] (CJ-15,208), an Unusual Class of Mixed μ/k-Opioid Receptor Ligands Lacking the Traditional Pharmacophores",2026,Marco Francescato; Hang Liao; Lorenzo Cavina; Andrea Bedini; Luca Gentilucci
10.1021/acschembio.5c01008,,,Investigating Opioid Receptor Activity through Biocatalytic Halogenation and Oxidation of Mitragynine,2026,Natalia R. Harris; Alexander J. Powell; Harrison M. Snodgrass; Sahar Amin; Sean A. Newmister; Brian J. Curtis; Danny Li; Zehra A Husaini; Linnea Verhey-Henke; Janet L. Smith
10.17169/refubium-51219,,,Mechanistic Insights into G Protein-Biased κ-Opioid Receptor Signaling Using Dual-Charged Naltrexamine Amides,2026,Niklas Piet Doering; Kristina M. Puls; Marta Diceglie; Anja Meraner; Axel Hentsch; Siriwat Hongnak; Armin Wurzer; Helmut Schmidhammer; Mariana Spetea; Marc Nazaré
10.3389/fphar.2026.1729040,,,Modulatory effects of orexin and dynorphin on stress-related alcohol seeking and relapse: pivotal role of the posterior paraventricular nucleus of the thalamus,2026,Gabriel Holguin; Rémi Martin-Fardon
10.3389/fphar.2026.1763551,,,"Multifaceted modulation of human opioid receptors by kratom alkaloids: binding affinity, functional selectivity, and allosteric activity",2026,S. E. Hemby; M. Rangel-Grimaldo; Scot McIntosh; J. Zheng; L. Flores-Bocanegra; T. N. Graf; R. A. Coover; N. H. Oberlies
10.1038/s43856-025-01369-6,,,Nalmefene and naltrexone reduce alcohol intake via selective efficacy in subpopulations distinguished by behavioral and blood-based biomarkers,2026,Zahra Z. Farahbakhsh; Alex Brown; Suzanne O. Nolan; Snigdha Mukerjee; Cody A. Siciliano
10.31363/2313-7053-2026-1-1179,,,Opioid Antagonists as a Potential Novel Class of Psychopharmacological Agents for Management of Anhedonia,2026,F. Sh. Shagiakhmetov; E. M. Krupitsky; I. Yu. Shamakina; P. K. Anokhin; M. L. Arkus; Yu. M. Scheidegger
10.3390/futurepharmacol6020026,,,Opioid Antagonists for Hedonic Liberation—Not All Is Over,2026,Farid Shagiakhmetov; Inna Shamakina; Viktor Kokhan; Evgeny Krupitsky
10.20944/preprints202603.1698.v1,,,Opioid Antagonists for Hedonic Liberation—Not All Is Over,2026,Farid Shagiakhmetov; Inna Shamakina; Viktor Kokhan; Evgeny Krupitsky
10.3390/ijms27094122,,,Opioid Signaling in Multiple Sclerosis: Emerging Targets for Repair,2026,Renata Perlikowska; Małgorzata Domowicz; Agnieszka Śliwińska; Mariusz Stasiołek
10.21203/rs.3.rs-4242829/v3,,,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,Philipp Koch; Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr
10.7554/elife.104006.3,,,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,Malin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.7554/elife.104006.2,,,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; P J Koch
10.3390/ijms27104229,,,Psilocybin in Older Adults: Therapeutic Opportunities in Inflammation-Driven Disorders of Aging—From Depression to Neurodegeneration,2026,Marta Jóźwiak-Bębenista; Anna Stasiak; Monika Sienkiewicz; Paweł Kwiatkowski; Edward Kowalczyk
10.46505/ijbi.2026.8103,,,RARE PHYTOCHEMICALS FOUND IN NATURE WITH SUBSTANTIVE MEDICINAL POTENTIAL,2026,Maria Siddika Mim; Majedul Hoque; M.S.K Choudhuri; Iftear Kazim Rafi
10.7554/elife.104006.2.sa2,,,Reviewer #1 (Public review): Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.7554/elife.104006.2.sa1,,,Reviewer #2 (Public review): Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.64898/2026.04.23.720476,,,Stress-induced adaptations in nucleus accumbens dopamine D1 receptor-expressing cells correspond to social avoidance behavior in male mice,2026,Dominika J. Burek; William A. Carlezon
10.5281/zenodo.18744797,,,The Two-Stage Evacuation Model: Neurobiological Mechanisms of Depersonalization/Derealization as Hierarchical Autonomic Shutdown in Disorganized Attachment,2026,Flemming Bust
10.5281/zenodo.18744796,,,The Two-Stage Evacuation Model: Neurobiological Mechanisms of Depersonalization/Derealization as Hierarchical Autonomic Shutdown in Disorganized Attachment,2026,Flemming Bust
10.1038/s41386-026-02372-8,,,Triazole 187 is a biased KOR agonist that suppresses itch without sedation and induces anxiolytic-like behaviors in mice,2026,Allison Volf; Tarsis F. Brust; Robin R. Kobylski; Kerri M. Czekner; Edward L. Stahl; Michael D. Cameron; Ashley E. Trojniak; Abigale B. Wood; Jeffrey Aubé; Laura Bohn
10.7554/elife.104006.2.sa3,,,eLife Assessment: Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,Mariano Soiza‐Reilly
10.3389/fphar.2025.1744231,,,κ-opioid receptor: from analgesic target to neuroimmune hub,2026,Qinsi Tan; Mengjin Zheng; Huaixin Xing
10.1093/ijnp/pyaf052.163,,,97. NEURAL AND BEHAVIORAL EVIDENCE FROM REINFORCEMENT LEARNING CONVERGE IN SUPPORT OF RELAXED BELIEFS UNDER LSD,2025,Jonathan W. Kanen; Andrea I. Luppi; Qiang Luo; Leor Roseman; Roger Cardinal; Trevor W. Robbins; David Nutt; Robin Carhart‐Harris; Hanneke E.M. den Ouden
10.1038/s44184-024-00095-6,,,A qualitative analysis of the psychedelic mushroom come-up and come-down,2025,Ari Brouwer; Joshua K. Brown; Earth Erowid; Fire Erowid; Sylvia Thyssen; Charles L. Raison; Robin Carhart‐Harris
10.7554/elife.104006.1.sa0,,,Author response: Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2025,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.26434/chemrxiv-2025-642tw,,,Bidirectional modification of a Galbulimima alkaloid identifies selective opioid ligands,2025,Florian Martin Zielke; Stone Woo; Samuel Kasmali; Allison Volf; Vương Đặng Quốc; Jake Bailey; Milan Gembický; Laura Bohn; Ryan A. Shenvi
10.7270/q2dn49r0,,,"BindingDB Entry 50021899: Discovery of Novel, Selective, and Nonbasic Agonists for the Kappa-Opioid Receptor Determined by Salvinorin A-Based Virtual Screening.",2025,BindingDB
10.4314/ajdas.v23i2.4,,,Computational predictive toxicology modeling for assessing human health risks of novel psychoactive substances (NPS): a case study,2025,Abolanle A. A. Kayode; Ezekiel A. Olugbogi; Omowumi T. Kayode
10.1101/2025.01.09.632033,,,Docking 14 million virtual isoquinuclidines against the mu and kappa opioid receptors reveals dual antagonists-inverse agonists with reduced withdrawal effects,2025,Seth F. Vigneron; Shohei Ohno; João Braz; Joseph Kim; Oh Sang Kweon; Chase M. Webb; Christian B. Billesbølle; Karnika Bhardwaj; John J. Irwin; Aashish Manglik
10.3390/molecules30030604,,,"Effects of Biased Analogues of the Kappa Opioid Receptor Agonist, U50,488, in Preclinical Models of Pain and Side Effects",2025,Ross van de Wetering; Loan Y. Vu; Lindsay Kornberger; Dan Luo; Brittany Scouller; Sheein Hong; Kelly F. Paton; Thomas E. Prisinzano; Bronwyn M. Kivell
10.1016/j.xinn.2024.100774,,,Emerging paradigms for target discovery of traditional medicines: A genome-wide pan-GPCR perspective,2025,Zenghao Bi; Huan Li; Yuting Liang; Dan Sun; S.-L. Liu; Wei Chen; Liang Leng; Chi Song; Sanyin Zhang; Zhaotong Cong
10.1093/nc/niaf007,,,Exploring 5-MeO-DMT as a pharmacological model for deconstructed consciousness,2025,Christopher Timmermann; James W. Sanders; David Reydellet; Tommaso Barba; Lisa Luan; Óscar Soto Angona; Genís Oña; Giancarlo Allocca; Carl Smith; Zachary G. Daily
10.55674/cs.v18i1.264689,,,From fungi to pharmacy: Applied technologies in psilocybin production and its therapeutic applications,2025,Qinqing Chen; Peiyuan Chen; Tao Wei; Sunita Chamyuang; Bai-Xiong Chen
10.1038/s41467-025-59850-8,,,GzESTY as an optimized cell-based assay for initial steps in GPCR deorphanization,2025,Luca Franchini; Joseph J. Porter; John D. Lueck; Cesare Orlandi
10.31083/jin43165,,,Herkinorin Promotes μ-Opioid Receptor Internalization and Protects iPSC-Derived Neurons from Hypoxic/Ischemic Injury,2025,Zhihai Ju; Guyan Wang; Yanhong Yan; Xuan Liang; Xu Cui
10.1101/2025.06.25.661558,,,Individual differences in behavioral effects of xylazine and opioid-xylazine mixtures in male rats,2025,Kristen Woodhouse; Jun‐Xu Li
10.1146/annurev-physiol-042924-083733,,,Interrogating Physiological Functions with Light and Chemicals,2025,Tianlu Wang; Kai Zhang; Yubin Zhou
10.1038/s41380-025-03055-4,,,"Kappa opioid receptor antagonism restores phosphorylation, trafficking and behavior induced by a disease-associated dopamine transporter variant",2025,Felix P. Mayer; Adele Stewart; Durairaj Ragu Varman; Amy E. Moritz; James D. Foster; Anthony Owens; Lorena B. Areal; Raajaram Gowrishankar; Michelle Velez; Kyria Wickham
10.1101/2025.10.23.684229,,,Kappa opioid receptors delay sucrose self-administration by modulating dopamine ramps before operant responding,2025,Conner W. Wallace; Emanuel F. Lopes; Katherine M. Holleran; Sara R. Jones
10.1101/2025.01.27.635161,,,Light-activated tetanus neurotoxin for conditional proteolysis and inducible synaptic inhibition <i>in vivo</i>,2025,Heegwang Roh; Dongwook Kim; Byeongchan Kim; Younghyeon Jeon; Yihyang Kim; Martin Jacko; Fei Xu; Chang Lin; Ji Won Um; Alice Y. Ting
10.7554/elife.97864.3,,,Mapping serotonergic dynamics using drug-modulated molecular connectivity in rats,2025,Tudor M. Ionescu; Mario Amend; Rakibul Hafiz; Andreas Maurer; Bharat B. Biswal; Hans F. Wehrl; Kristina Herfert
10.63682/jns.v14i30s.7038,,,Mechanisms Of Opioid-Induced Hyperalgesia: Implications For Chronic Pain Management,2025,Krisli Serani; Hira Aslam; Syed Hyder Raza Naqvi; Shaheryar Shafqat; Avrina Kartika Ririe; Sudhair Abbas Bangash
10.1101/2025.02.07.637100,,,Mouse-to-human modeling of microglia single-nuclei transcriptomics identifies immune signaling pathways and potential therapeutic candidates associated with Alzheimer’s disease,2025,Alexander Bergendorf; Jee Hyun Park; Brendan K. Ball; Douglas K. Brubaker
10.1002/cti2.70069,,,Nalmefene enhances the remyelinating ability of nalfurafine when administered therapeutically at very low doses during experimental autoimmune encephalomyelitis,2025,Lisa Denny; Katharina Robichon; Nikki Templeton; Mackenzie Kiernan; Thomas E. Prisinzano; Bronwyn M. Kivell; Anne Camille La Flamme
10.1038/s41598-025-08398-0,,,Novel dual kappa/mu opioid ligands based on a tetrahydroisoquinoline-valine hybrid nucleus,2025,Ahmad Abdelwaly; Hesham Safwan; Shamba Chatterjee; Mohamed Y. El‐Sayed; Khaled M. Darwish; Amar G. Chittiboyina; Mohamed A. Helal
10.3390/ijms26178249,,,Opioid Affinity of Diazacyclic Peptidomimetic Compounds Derived from Reduced Polyamides,2025,Prakash Chaudhari; Ashley Bunnell; Manivannan Yegambaram; Colette T. Dooley; Adel Nefzi
10.2218/gtopdb/f50/2025.1,,,Opioid receptors in GtoPdb v.2025.1,2025,Anna Borsodi; Lee‐Yuan Liu‐Chen; Davide Malfacini; Dominique Massot; Jean‐Claude Meunier; Philip S. Portoghese; Stefan Schulz; Toni S. Shippenberg; Eric J. Simon; Lawrence Toll
10.3389/fnana.2024.1521016,,,Opioidergic tuning of social attachment: reciprocal relationship between social deprivation and opioid abuse,2025,Juliane Fonseca Soares; Samantha N. Sutley-Koury; Matthew B. Pomrenze; Jason Tucciarone
10.1016/j.neuropharm.2025.110316,,,Pharmacological characterization of the novel selective kappa opioid receptor agonists 10-Iodo-Akuammicine and 10-Bromo-akuammicine in mice,2025,Kathryn Bland; Chongguang Chen; Peng Huang; Conrad K. Ho; Theodora Howe; Katrina Ocampo; Pingwei Zhao; Simone M. Creed; Joseph Noel-Torres; Andrew P. Riley
10.3390/ph18081100,,,Phytochemical Modulators of Nociception: A Review of Cannabis Terpenes in Chronic Pain Syndromes,2025,Aniello Alfieri; Sveva Di Franco; Vincenzo Maffei; Pasquale Sansone; Maria Caterina Pace; Maria Beatrice Passavanti; Marco Fiore
10.1002/npr2.70075,,,Possible Involvement of Hallucinogenic Effects in the Aversive Effects Induced by Kappa‐Opioid and 5‐ <scp> HT <sub>2A</sub> </scp> <sub> / <scp>2C</scp> </sub> Receptor Agonists in Mice,2025,Hideaki Kato; Yoshimi Ichimaru; Masaaki Kurihara; Koushirou Sogawa; Masahiko Funada; Tsutomu Suzuki
10.1007/978-3-031-96364-3_4,,,Regulation of Dopamine Transporter Surface Expression,2025,Christina Besada; Ole V. Mortensen
10.7554/elife.104006.1.sa2,,,Reviewer #1 (Public review): Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2025,Malin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.7554/elife.104006.1.sa1,,,Reviewer #2 (Public review): Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2025,Malin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch
10.1038/s41386-025-02214-z,,,"Role of β-Arrestin 2 in the antinociceptive and side effect profile of morphine and the novel mu opioid receptor agonists, kurkinorin and kurkinol",2025,Ross van de Wetering; Amy F. Alder; Andrew Biggerstaff; Katya Sellen; Dan Luo; Rachel Saylor Crowley; Thomas E. Prisinzano; Bronwyn M. Kivell
10.1515/nipt-2025-0002,,,Sex-dependent modulation of behavioral allocation via ventral tegmental area-nucleus accumbens shell circuitry,2025,Kristen A. McLaurin; Jessica M. Illenberger; Hailong Li; Rosemarie M. Booze; Charles F. Mactutus
10.1038/s41467-025-64882-1,,,Structural and dynamic insights into the biased signaling mechanism of the human kappa opioid receptor,2025,Chiyo Suno-Ikeda; Ryo Nishikawa; Riko Suzuki; Shun Yokoi; Seiya Iwata; Tomoyo Takai; Takaya Ogura; Mika Hirose; Akihisa Tokuda; Risako Katamoto
10.7759/cureus.c209,,,Study Protocol for ‘PsilOCD: A Pharmacological Challenge Study Evaluating the Effects of the 5-HT2A Agonist Psilocybin on the Neurocognitive and Clinical Correlates of Compulsivity’,2025,Sorcha O'Connor; Kate Godfrey; Sara Reed; Joseph Peill; Cyrus Rohani-Shukla; Mairead Healy; Trevor W. Robbins; Ana Frota Lisboa Pereira de Souza; Robin J. Tyacke; Maria Papasyrou
10.1007/s00221-025-07066-z,,,"Supraspinal kappa-opioid receptors: new therapeutic strategies for pain, pruritus, and negative emotions",2025,Li Zhang; Shuai Zhou; Lujin Yan; Xinyu Li; Yue Ju; Bo Wu; Hongjie Wang; Jian Wang; Yi Sun
10.1101/2025.04.18.647407,,,The 4 <sup>th</sup> GPCR Dock: assessment of blind predictions for GPCR-ligand complexes in the era of AlphaFold,2025,Rezvan Chitsazi; Yiran Wu; GPCR Dock 2021 participants; Raymond C. Stevens; Suwen Zhao; Irina Kufareva
10.1007/s40429-025-00618-x,,,The Dynorphin/-Opioid Receptor System at the Interface of Hyperalgesia/Hyperkatifeia and Addiction,2025,Renata C.N. Marchette; Leandro F. Vendruscolo; George F. Koob
10.1016/j.pnpbp.2025.111347,,,The effect of low-dose psilocybin on brain neurotransmission and rat behavior,2025,Agnieszka Bysiek; Adam Wojtas; Izabela Szpręgiel; Agnieszka Wawrzczak‐Bargieła; Marzena Maćkowiak; Krystyna Gołembiowska
10.1177/02698811251319458,,,The mechanism of action of clozapine,2025,Paul D. Morrison; Sameer Jauhar; Allan H. Young
10.3929/ethz-c-000786103,,,The translational potential of salvinorin A: systematic review and meta-analysis of preclinical studies,2025,"Wettstein, Lionel; Zürrer, Wolfgang Emanuel; Wettstein, Lionel; Aicher, Helena D.; Scheidegger, Milan; Ineichen, Benjamin Victor"
10.5167/uzh-282729,,,The translational potential of salvinorin A: systematic review and meta-analysis of preclinical studies,2025,Wolfgang Emanuel Zürrer; Lionel Wettstein; Helena Aicher; Milan Scheidegger; Benjamin Victor Ineichen
10.22038/apjmt.2025.89401.1525,,,Unexpected Detection of Psilocybin in a 100 mg Tramadol Tablet: A Forensic Case Report,2025,Amin Reihani; Fatemeh Shaki
10.1039/d4sc08017c,,,Unifying principles for the design and evaluation of natural product-inspired compound collections,2025,Frederik Simonsen Bro; Luca Laraia
10.7554/elife.104006.1.sa3,,,eLife Assessment: Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2025,Mariano Soiza‐Reilly
10.3390/jcm14207263,,,κ-Opioid Receptor Agonists as Robust Pain-Modulating Agents: Mechanisms and Therapeutic Potential in Pain Modulation,2025,Mario García‐Domínguez
10.1021/acschemneuro.4c00139,,,"(+)-Borneol Protects Dopaminergic Neuronal Loss in Methyl-4-phenyl-1,2,3,6-tetrahydropyridine-Induced Parkinson’s Disease Mice: A Study of Dopamine Level using In Vivo Brain Microdialysis",2024,Lina Ding; Long Wang; Jiaxin Yang; Cuicui Jiang; Xifeng Sun; Huite Huang; Xiuyuan Zhan; Feilong Liu; Qunlin Zhang
10.1002/jppr.1921,,,"3,<scp>4‐methylenedioxymethamphetamine (MDMA)‐assisted</scp> psychotherapy: what the pharmacist needs to know",2024,Alexander T. Gallo; Paul B. Fitzgerald
10.3390/molecules29133109,,,A Bicyclic Analog of the Linear Peptide Arodyn Is a Potent and Selective Kappa Opioid Receptor Antagonist,2024,Solomon A. Gisemba; Michael J. Ferracane; Thomas F. Murray; Jane V. Aldrich
10.48550/arxiv.2408.06763,,,A Dynorphin Theory of Depression and Bipolar Disorder,2024,Ari Rappoport
10.1101/2024.09.08.611878,,,A chromosome level reference genome of Diviners sage (Salvia divinorum) provides insight into salvinorin A biosynthesis,2024,Scott A. Ford; Rob W. Ness; Moonhyuk Kwon; Dae‐Kyun Ro; Michael A. Phillips
10.1101/2024.07.03.601959,,,A lasting impact of serotonergic psychedelics on visual processing and behavior,2024,Chloe L. West; Georgia Bastos; Annabel Duran; Samen Nadeem; Davide Ricci; Anna M. Rader Groves; Joseph A. Wargo; Darcy S. Peterka; Neil Van Leeuwen; Jordan P. Hamm
10.1016/j.neubiorev.2024.105713,,,A review of the kappa opioid receptor system in opioid use,2024,Salih Çayır; Simon Zhornitsky; Alireza Barzegary; Esteban Sotomayor-Carreño; Wonder Sarfo-Ansah; Melissa Funaro; David Matuskey; Gustavo A. Angarita
10.1038/s41586-024-07587-7,,,A µ-opioid receptor modulator that works cooperatively with naloxone,2024,Evan S. O’Brien; Vipin Ashok Rangari; Amal El Daibani; Shainnel O. Eans; Haylee R. Hammond; Elizabeth White; Haoqing Wang; Yuki Shiimura; Kaavya Krishna Kumar; Qianru Jiang
10.1186/s12964-024-01709-4,,,Activation of kappa opioid receptor suppresses post-traumatic osteoarthritis via sequestering STAT3 on the plasma membrane,2024,Haixia Liu; Renhuan Huang; Ziang Zhuo; Xinru Zhang; Ling Wu; Zhen Guo; Fuping Wen; Liwei An; Hang Yuan; Yiming Zhang
10.58530/2023/3494,,,Acute Effects of Psilocybin and Salvinorin-A on Functional Connectivity,2024,Frederick A. Bagdasarian; Hanne D. Hansen; Chi‐Hyeon Yoo; Michael S. Placzek; Jacob M. Hooker; Hsiao‐Ying Wey
10.1101/2024.09.19.24313958,,,Acute psilocybin and ketanserin effects on cerebral blood flow: 5-HT2AR neuromodulation in healthy humans,2024,K. M. Larsen; Ulrich Lindberg; Brice Ozenne; Drummond E-Wen McCulloch; Sophia Armand; M. Madsen; Annette Johansen; Dea Siggaard Stenbæk; Gitte M. Knudsen; Patrick M. Fisher
10.3389/fphar.2024.1422686,,,Advances in pathogenesis and treatment of vascular endothelial injury-related diseases mediated by mitochondrial abnormality,2024,Boxian Pang; Guangtong Dong; Tieliang Pang; Xinyao Sun; Xin Liu; Yifeng Nie; Xing Chang
10.1038/s41380-024-02729-9,,,Allosteric inhibition of NMDA receptors by low dose ketamine,2024,Jamie A. Abbott; Han Wen; Beiying Liu; Sheila S Gupta; Gary J. Iacobucci; Wenjun Zheng; Gabriela Popescu
10.3390/molecules29061404,,,An In Vitro Examination of Whether Kratom Extracts Enhance the Cytotoxicity of Low-Dose Doxorubicin against A549 Human Lung Cancer Cells,2024,Asep Bayu; Siti Irma Rahmawati; Firmansyah Karim; Jonathan Ardhianto Panggabean; Dasilva Primarindu Nuswantari; Dwi Wahyu Indriani; Peni Ahmadi; Rendi Witular; Ni Luh Putu Indi Dharmayanti; Masteria Yunovilsa Putra
10.1038/s44271-024-00120-6,,,An Integrated theory of false insights and beliefs under psychedelics,2024,H. T. McGovern; Hilary Jane Grimmer; Manoj K. Doss; Brendan Hutchinson; Christopher Timmermann; A. Lyon; Philip R. Corlett; Ruben Laukkonen
10.1002/cctc.202400182,,,An Overview of Syntheses of Salvinorin A and its Analogues,2024,Soufian Tibouti; Louis Barriault
10.1002/med.22042,,,Beyond dopamine: Novel strategies for schizophrenia treatment,2024,Paulina Dudzik; Klaudia Lustyk; Karolina Pytka
10.1111/bph.16335,,,Bias translation: The final frontier?,2024,Terry Kenakin
10.1002/med.22050,,,Bivalent and bitopic ligands of the opioid receptors: The prospects of a dual approach,2024,Marie Emilie Hovah; Ulrike Holzgrabe
10.1016/j.jhydrol.2024.132349,,,Characterizing multi-source heavy metal contaminated sites at the Hun River basin: An integrated deep learning and data assimilation approach,2024,Yanhao Wu; Mei Li; Haijian Xie; Yanghui Shi; Qun Li; Shaopo Deng; Shengtian Zhang
10.1038/s41467-024-52429-9,,,Claustrum and dorsal endopiriform cortex complex cell-identity is determined by Nurr1 and regulates hallucinogenic-like states in mice,2024,Ioannis Mantas; Ivana Flais; Yuvarani Masarapu; Tudor M. Ionescu; Solène Frapard; Felix Jung; Pierre Le Merre; Marcus Saarinen; Katarína Tiklová; Behzad Yaghmaeian Salmani
10.1038/s41598-024-53463-9,,,Co-targeting the kappa opioid receptor and dopamine transporter reduces motivation to self-administer cocaine and partially reverses dopamine system dysregulation,2024,Paige M. Estave; Steven E. Albertson; Anushree N. Karkhanis; Sara R. Jones
10.1101/2024.04.09.24304873,,,Computationally-informed insights into anhedonia and treatment by <i>κ</i> -opioid receptor antagonism,2024,Bilal A. Bari; Andrew D. Krystal; Diego A. Pizzagalli; Samuel J. Gershman
10.1021/acsmedchemlett.4c00315,,,Cyclic Glycopeptide Analogs of Endomorphin-1 Provide Highly Effective Antinociception in Male and Female Mice,2024,James E. Zadina; Lajos Szabó; Fahad Al‐Obeidi; Xing Zhang; Leticia Ferreira Nakatani; Chidiebere Ogbu; Michael L. Heien; Torsten Falk; Mitchell J. Bartlett; Robin Polt
10.1021/acs.jmedchem.4c00736,,,Discovery of Potent Kappa Opioid Receptor Agonists Derived from Akuammicine,2024,Madeline Hennessy; Simone M. Creed; Anna M. Gutridge; Lisa E. Rusali; Dan Luo; Bakhtyar Sepehri; Elizabeth S. Rhoda; José A. Villegas; Richard M. van Rijn; Andrew P. Riley
10.26434/chemrxiv-2024-0jjpd,,,Discovery of Potent Kappa Opioid Receptor Agonists Derived from Akuammicine,2024,Madeline Hennessy; Simone M. Creed; Anna M. Gutridge; Elizabeth S. Rhoda; Richard M. van Rijn; Andrew P. Riley
10.1111/jnc.16284,,,Dopamine transporter endocytic trafficking: Neuronal mechanisms and potential impact on DA‐dependent behaviors,2024,Nicholas C. Bolden; Rebecca G. Pavchinskiy; Haley E. Melikian
10.1039/d4ra02593h,,,"Drug repositioning identifies salvinorin A and deacetylgedunin (DCG) enriched plant extracts as novel inhibitors of Mpro, RBD–ACE2 and TMPRRS2 proteins",2024,Mariana J. Shayo; Baraka Samwel; Daniel M. Shadrack; Joel Cassel; Joseph M. Salvino; Luis J. Montaner; Geradius Deogratias; Ian Tietjen; Lucy W. Kiruri; Samson Hilonga
10.1093/oso/9780192898371.003.0002,,,Drug-induced body disownership,2024,Raphaël Millière
10.3389/fmolb.2024.1403161,,,Editorial: GPCRs: signal transduction,2024,Nicole A. Perry; Stuart Maudsley; Yamina A. Berchiche; Lauren M. Slosky
10.1016/j.plaphy.2024.108887,,,"Effects of root-zone warming, nitrogen supply and their interactions on root-shoot growth, nitrogen uptake and photosynthetic physiological characteristics of maize",2024,Zhenqing Xia; Yuxiang Gong; Yi Yang; Mengke Wu; Jingxuan Bai; Shibo Zhang; Haidong Lu
10.1101/2024.12.12.628157,,,Effects of serotonin agonists LSD and 25CN-NBOH on conditioned place preference and on synaptic plasticity of VTA dopamine neurons in mice,2024,Lauri Elsilä; Elina Nagaeva; Jari-Pekka Luukkonen; Esa R. Korpi
10.1038/s42003-024-06487-w,,,Efficient and markerless gene integration with SlugCas9-HF in Kluyveromyces marxianus,2024,Huanyu Zhou; Tian Tian; Jingtong Liu; Hong Lü; Yao Yu; Yongming Wang
10.1007/s00344-024-11249-3,,,Elevated Expression of YSL Genes and Enhanced Physiological Responses in Rice Subjected to Iron Application,2024,Ammara Saleem; Asma Zulfiqar; Muhammad Saleem; Muhammad Hamzah Saleem; Shah Fahad
10.1186/s12974-024-03152-1,,,Estrogen-immuno-neuromodulation disorders in menopausal depression,2024,Yuling Zhang; Xiying Tan; Chaozhi Tang
10.1093/jb/mvae018,,,Exploring Diverse Signaling Mechanisms of G Protein-Coupled Receptors through Structural Biology,2024,Ryoji Suno
10.1007/978-3-031-49068-2_54,,,Exploring Psilocybin as a Tool for Studying Parkinsonism-Related Psychosis: A Narrative Review Supplemented with a Computational Approach,2024,Asja Čampara; Dženan Kovačić
10.1021/acs.orglett.4c00697,,,Function-Oriented Synthesis of Pentacyclic Triterpenoids and Discovery of an <i>ent</i>-Estrane as a Natural Product-Inspired Androgen Receptor Antagonist,2024,Zachary D. Stempel; Hanna S. Radomska; Christopher C. Coss; Glenn C. Micalizio
