line_no,doi,compound,entity,title,year,authors,existing_sources
4,10.1016/j.phrs.2025.107918,,,All roads lead to glutamate: NMDA and AMPA receptors as targets for rapid-acting antidepressants,2025,Florian Freudenberg; Christine Reif-Leonhard; Gerard R. Dawson; Ruth M. McKernan; Andreas Reif,candidate_paper_corpus | disorder:paper_library | disorder:stubs
6,10.1016/j.biopsych.2025.02.903,,,Current Evidence for the Role of Rapid-Acting Antidepressants in Bipolar Depression: A Perspective and Plan for Action,2025,Jonathan Repple; Maximilian Bayas; Chiara Möser; Nene F. Kobayashi; Andreas Reif,candidate_paper_corpus | disorder:paper_library | disorder:stubs
7,10.3390/ph18020157,,,"Demystifying the Antidepressant Mechanism of Action of Stinels, a Novel Class of Neuroplastogens: Positive Allosteric Modulators of the NMDA Receptor",2025,John E. Donello; Roger S. McIntyre; Donald B. Pickel; Stephen M. Stahl,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
8,10.1038/s41557-024-01714-7,,,Efficient and modular synthesis of ibogaine and related alkaloids,2025,Rishab N. Iyer; David Favela; Andras Domokos; Guoliang Zhang; Arabo A. Avanes; Samuel J. Carter; Andrian G. Basargin; Alexis R. Davis; Dean J. Tantillo; David E. Olson,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
9,10.1126/science.abb6748,,,Enhanced ERK activity extends ketamine’s antidepressant effects by augmenting synaptic plasticity,2025,Zhenzhong Ma; Natalie J. Guzikowski; Ji‐Woon Kim; Ege T. Kavalali; Lisa M. Monteggia,candidate_paper_corpus | disorder:paper_library
10,10.3389/fpsyt.2025.1565852,,,Harnessing neuroplasticity with psychoplastogens: the essential role of psychotherapy in psychedelic treatment optimization,2025,Jennifer Jones,candidate_paper_corpus | disorder:paper_library
11,10.1016/j.pbb.2025.174056,,,KOR agonists for the treatment and/or prevention of opioid use disorder and cocaine use disorder,2025,Lee-Yuan Liu-Chen; Peng Huang,candidate_paper_corpus | disorder:paper_library
14,10.3390/molecules30132824,,,"Ketamine—From an Anesthetic to a Psychiatric Drug: Mechanisms of Action, Clinical Applications and Potential Risks",2025,Ewa Gibuła‐Tarłowska; Anna Wiszniewska; Magdalena Turyk; Paulina Szymczyk; Jolanta H. Kotlińska; Ewa Kędzierska,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
16,10.1073/pnas.2416106122,,,Molecular design of a therapeutic LSD analogue with reduced hallucinogenic potential,2025,Jeremy R. Tuck; Lee E. Dunlap; Yara A. Khatib; Cassandra J. Hatzipantelis; Sammy Weiser Novak; Rachel M. Rahn; Alexis R. Davis; Adam Mosswood; Anna M. M. Vernier; Ethan M. Fenton,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
17,10.1007/s00213-025-06756-4,,,Molecular pathways of ketamine: A systematic review of immediate and sustained effects on PTSD,2025,Nathan J. Wellington; Ana Paula Bouças; Jim Lagopoulos; Bonnie L. Quigley; Anna Kuballa,candidate_paper_corpus | mechanistic:paper_library
18,10.1016/j.pnpbp.2025.111259,,,"N, N-dimethyltryptamine (DMT) in rodent brain: Concentrations, distribution, and recent pharmacological data",2025,Steven A. Barker,candidate_paper_corpus | mechanistic:paper_library
19,10.1038/s42003-025-08078-9,,,"Network control energy reductions under DMT relate to serotonin receptors, signal diversity, and subjective experience",2025,S. Parker Singleton; Christopher Timmermann; Andrea I. Luppi; Emma Eckernäs; Leor Roseman; Robin Carhart‐Harris; Amy Kuceyeski,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
21,10.7554/elife.104006,,,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2025,Malin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
22,10.7554/elife.104006.1,,,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2025,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
23,10.1016/j.intimp.2025.114940,,,Psilocybin and psilocin regulate microglial immunomodulation and support neuroplasticity via serotonergic and AhR signaling,2025,Salma Laabi; Claire LeMmon; Callie Vogel; M. Chacón; Víctor M. Jiménez,candidate_paper_corpus | mechanistic:paper_library
24,10.1016/j.cell.2025.11.009,,,Psilocybin triggers an activity-dependent rewiring of large-scale cortical networks,2025,Quan Jiang; Ling-Xiao Shao; Shenqin Yao; Neil K. Savalia; Amelia D. Gilbert; Pasha A. Davoudian; Jack D. Nothnagel; Guilian Tian; Tin Shing Hung; H. M. Lai,candidate_paper_corpus | disorder:paper_library
26,10.3390/brainsci15020117,,,Psychedelic-Induced Neural Plasticity: A Comprehensive Review and a Discussion of Clinical Implications,2025,Francesco Weiss; Anna Magnesa; Matteo Gambini; Riccardo Gurrieri; E. Annuzzi; Camilla Elefante; Giulio Perugi; Donatella Marazziti,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
27,10.3389/fphar.2025.1649929,,,"Psychedelics and mental health: reimagining care through science, insight, and compassion",2025,Georgios Mikellides; Marios Kyriazis,candidate_paper_corpus | disorder:paper_library
28,10.1016/j.pnpbp.2025.111278,,,Psychedelics in neuroinflammation: Mechanisms and therapeutic potential,2025,Júnia L. de Deus; Juliana Marino Maia; Renato Nery Soriano; Mateus R. Amorim; Luiz G.S. Branco,candidate_paper_corpus | mechanistic:paper_library
29,10.1007/s12035-025-05097-9,,,Psychedelics in the Treatment of Neurologic and Psychiatric Disorders: Coincidence or a New Point of View,2025,Naser‐Aldin Lashgari; Mahla Khalaji; Pouria Rana; Fatemeh Badrabadi; Mobina Rahnama; Hadis Nasoori; Nazanin Momeni Roudsari; Mohammad Mahdi Khosravi Nia; Hamed Shafaroodi,candidate_paper_corpus | disorder:paper_library
30,10.1176/appi.ajp.20240378,,,Redefining Ketamine Pharmacology for Antidepressant Action: Synergistic NMDA and Opioid Receptor Interactions?,2025,Marjorie R. Levinstein; Reece C. Budinich; Jordi Bonaventura; Alan F. Schatzberg; Carlos A. Zarate; Michel Michaelides,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
32,10.1016/j.neuron.2025.01.013,,,Structural basis for channel gating and blockade in tri-heteromeric GluN1-2B-2D NMDA receptor,2025,Hyunook Kang; Max Epstein; Tue G. Banke; Riley E. Perszyk; Noriko Simorowski; Srinu Paladugu; Dennis C. Liotta; Stephen F. Traynelis; Hiro Furukawa,candidate_paper_corpus | mechanistic:paper_library
34,10.1007/s00213-025-06777-z,,,"The evolution of N, N-Dimethyltryptamine: from metabolic pathways to brain connectivity",2025,Swanti Gupta; Raj K. Bhatnagar; Dinesh Gupta; M. K.; Amla Chopra,candidate_paper_corpus | mechanistic:paper_library
35,10.1038/s41398-025-03638-3,,,The translational potential of salvinorin A: systematic review and meta-analysis of preclinical studies,2025,Wolfgang Emanuel Zürrer; Lionel Wettstein; Helena Aicher; Milan Scheidegger; Benjamin Victor Ineichen,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
37,10.1101/2024.04.12.589282,,,A dual-receptor model of serotonergic psychedelics,2024,Arthur Juliani; Veronica Chelu; Laura Graesser; Adam Safron,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
38,10.3389/fphar.2024.1394730,,,A scientometric analysis of research on the role of NMDA receptor in the treatment of depression,2024,Xu‐Lin Chen; Xian Wang; Caijuan Li; Yao Zhang; Shanwu Feng; Shiqin Xu,candidate_paper_corpus | mechanistic:paper_library
43,10.1177/02698811241301216,,,Ayahuasca enhances the formation of hippocampal-dependent episodic memory without impacting false memory susceptibility in experienced ayahuasca users: An observational study,2024,Manoj K. Doss; Lilian Kloft; Natasha L. Mason; Pablo Mallaroni; Johannes T. Reckweg; Kim van Oorsouw; Nina Tupper; Henry Otgaar; Johannes G. Ramaekers,candidate_paper_corpus | disorder:paper_library
44,10.3390/ijms252413658,,,Beyond NMDA Receptors: A Narrative Review of Ketamine’s Rapid and Multifaceted Mechanisms in Depression Treatment,2024,Z Antoś; Xawery Żukow; Laura Bursztynowicz; Piotr Jakubów,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
45,10.1038/s41380-024-02625-2,,,Beyond the serotonin deficit hypothesis: communicating a neuroplasticity framework of major depressive disorder,2024,Chloe E. Page; C. Neill Epperson; Andrew M. Novick; Korrina A. Duffy; Scott M. Thompson,candidate_paper_corpus | disorder:paper_library
46,10.1093/braincomms/fcae049,,,Brain dynamics predictive of response to psilocybin for treatment-resistant depression,2024,Jakub Vohryzek; Joana Cabral; Louis-David Lord; Henrique M. Fernandes; Leor Roseman; David Nutt; Robin Carhart‐Harris; Gustavo Deco; Morten L. Kringelbach,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
48,10.1038/s41398-024-03059-8,,,Co-administration of midazolam and psilocybin: differential effects on subjective quality versus memory of the psychedelic experience,2024,Christopher R. Nicholas; Matthew I. Banks; Richard Lennertz; Cody J. Wenthur; Bryan M. Krause; Brady A. Riedner; Richard Smith; Paul R. Hutson; Christina J. Sauder; John D. Dunne,candidate_paper_corpus | disorder:paper_library
50,10.1021/acs.jmedchem.4c00590,,,"Discovery of Novel, Selective, and Nonbasic Agonists for the Kappa-Opioid Receptor Determined by Salvinorin A-Based Virtual Screening",2024,Kristina Puls; Aina-Leonor Olivé-Marti; Siriwat Hongnak; D. Lamp; Mariana Spetea; Gerhard Wolber,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
51,10.1016/j.pneurobio.2024.102660,,,"Distinct 5-HT receptor subtypes regulate claustrum excitability by serotonin and the psychedelic, DOI",2024,Tanner L. Anderson; Jack Keady; Judy C. Songrady; Navid Tavakoli; Artin Asadipooya; Ryson E Neeley; Jill Turner; Pavel I. Ortinski,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
52,10.1089/psymed.2023.0061,,,"Divergent Effects of Ketamine and the Serotoninergic Psychedelic 2,5-Dimethoxy-4-Iodoamphetamine on Hippocampal Plasticity and Metaplasticity",2024,Zarmeen Zahid; Ziyad W. Sultan; Bryan M. Krause; Cody J. Wenthur; Robert A. Pearce; Matthew I. Banks,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
53,10.1038/s41380-024-02477-w,,,Effect of chemically synthesized psilocybin and psychedelic mushroom extract on molecular and metabolic profiles in mouse brain,2024,Orr Shahar; Alexander Botvinnik; Amit Shwartz; Elad Lerer; Peretz Golding; Alex Buko; Ethan Hamid; Dani Kahn; Miles Guralnick; Karin Blakolmer,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
54,10.1038/s41380-024-02830-z,,,Effects of psychoplastogens on blood levels of brain-derived neurotrophic factor (BDNF) in humans: a systematic review and meta-analysis,2024,Abigail E. Calder; Adrian Hase; Gregor Hasler,candidate_paper_corpus | disorder:paper_library
56,10.3390/ph17121619,,,Emerging Psychotropic Drug for the Treatment of Trigeminal Pain: Salvinorin A,2024,Geovanna Nallely Quiñonez‐Bastidas; Lucia Elhy Grijalva-Contreras; Selene Isabel Patiño‐Camacho; Andrés Navarrete,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
57,10.1016/j.pbb.2024.173952,,,Emerging medications and pharmacological treatment approaches for substance use disorders,2024,Joel S. Raymond; Alexander G. Athanasopoulos; Connie J. Badolato; Tylah Ms. Doolan; Rhianne L. Scicluna; Nicholas A. Everett; Michael T. Bowen; Morgan H. James,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
58,10.1038/s41398-024-03055-y,,,Epigenetic mechanisms of rapid-acting antidepressants,2024,Antonio Inserra; Antonella Campanale; Tamim Rezai; Patrizia Romualdi; Tiziana Rubino,candidate_paper_corpus | mechanistic:paper_library
59,10.1007/s12035-023-03860-4,,,Esketamine Prevents Postoperative Emotional and Cognitive Dysfunction by Suppressing Microglial M1 Polarization and Regulating the BDNF-TrkB Pathway in Ageing Rats with Preoperative Sleep Disturbance,2024,Yuxin Wen; Jiawen Xu; Jiahong Shen; Zili Tang; Shuxin Li; Qun Zhang; Jiaqi Li; Jianliang Sun,candidate_paper_corpus | disorder:paper_library
60,10.1021/acsmedchemlett.3c00566,,,Evaluation of the Indazole Analogs of 5-MeO-DMT and Related Tryptamines as Serotonin Receptor 2 Agonists,2024,Navoda Jayakodiarachchi; Mallory A. Maurer; Daniel Schultz; Cayden J. Dodd; Analisa Thompson Gray; Hyekyung P. Cho; Olivier Boutaud; Carrie K. Jones; Craig W. Lindsley; Aaron M. Bender,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
62,10.1038/s41380-023-02391-7,,,High-resolution tracking of unconfined zebrafish behavior reveals stimulatory and anxiolytic effects of psilocybin,2024,Dotan Braun; Ayelet M Rosenberg; Elad Rabaniam; Ravid Haruvi; Dorel Malamud; Rani Barbara; Tomer Aiznkot; Berta Levavi‐Sivan; Takashi Kawashima,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
66,10.1038/s41398-024-03176-4,,,Ketamine attenuates kidney damage and depression-like behaviors in mice with cisplatin-induced acute kidney injury,2024,Tianwen Huang; Yangyang He; Ruijuan Cheng; Qiuping Zhang; Xiang Zhong; Kenji Hashimoto; Yi Liu; Yaoyu Pu,candidate_paper_corpus | mechanistic:paper_library
69,10.1038/s41467-023-44637-6,,,Ligand coupling mechanism of the human serotonin transporter differentiates substrates from inhibitors,2024,Ralph Gradisch; Katharina Schlögl; Erika Lazzarin; Marco Niello; Julian Maier; Felix P. Mayer; Letícia Alves da Silva; Sophie M.C. Skopec; Randy Blakely; Harald H. Sitte,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
70,10.1038/s41392-024-01738-y,,,"Major depressive disorder: hypothesis, mechanism, prevention and treatment",2024,Lulu Cui; Shu Li; Siman Wang; Xiafang Wu; Yingyu Liu; Weiyang Yu; Yijun Wang; Yong Tang; Maosheng Xia; Baoman Li,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
71,10.1186/s12868-024-00844-5,,,"Modulation of long-term potentiation following microdoses of LSD captured by thalamo-cortical modelling in a randomised, controlled trial",2024,Robin J. Murphy; Kate Godfrey; Alexander D. Shaw; Suresh Muthukumaraswamy; Rachael L. Sumner,candidate_paper_corpus | disorder:paper_library
73,10.1186/s13195-024-01462-3,,,"N, N-Dimethyltryptamine, a natural hallucinogen, ameliorates Alzheimer’s disease by restoring neuronal Sigma-1 receptor-mediated endoplasmic reticulum-mitochondria crosstalk",2024,Dan Cheng; Zhuogui Lei; Kin Chu; O. Lam; Chun Yuan Chiang; Zhangjing Zhang,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
75,10.48550/arxiv.2411.19840,,,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,2024,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,candidate_paper_corpus | mechanistic:paper_library
76,10.1038/s41467-024-51856-y,,,Oxa-Iboga alkaloids lack cardiac risk and disrupt opioid use in animal models,2024,Václav Havel; Andrew C. Kruegel; Benjamin Bechand; Scot McIntosh; Leia S. Stallings; Alana Hodges; Madalee G. Wulf; Mel Nelson; Amanda Hunkele; Michael Ansonoff,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
77,10.1038/s41398-024-03180-8,,,Personalized use of ketamine and esketamine for treatment-resistant depression,2024,Gustavo C. Medeiros; Isabella Demo; Fernando S. Goes; Carlos A. Zarate; Todd D. Gould,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library
80,10.21203/rs.3.rs-4242829/v1,,,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2024,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
81,10.21203/rs.3.rs-4242829/v2,,,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2024,Målin Schmidt; Anne Hoffrichter; Mahnaz Davoudi; Sandra Horschitz; Thorsten Lau; Marcus W. Meinhardt; Rainer Spanagel; Julia Ladewig; Georg Köhr; Philipp Koch,candidate_paper_corpus | mechanistic:paper_library
82,10.1016/j.isci.2024.109686,,,Psilocybin induces acute anxiety and changes in amygdalar phosphopeptides independently from the 5-HT2A receptor,2024,Ram Harari; Ipsita Chatterjee; Dmitriy Getselter; Evan Elliott,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
84,10.1038/s41380-024-02575-9,,,Psilocybin restrains activity-based anorexia in female rats by enhancing cognitive flexibility: contributions from 5-HT1A and 5-HT2A receptor mechanisms,2024,Kyna‐Anne Conn; Laura K Milton; Kaixin Huang; Hermany Munguba; Janika Ruuska; M. B. Lemus; Erin Greaves; Jihane Homman‐Ludiye; Brian J. Oldfield; Claire J. Foldi,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
86,10.1097/mjt.0000000000001727,,,Psychedelic Therapy: A Primer for Primary Care Clinicians—Historical Perspective and Overview,2024,Burton J. Tabaac; Kenneth Shinozuka; Alejandro Arenas; Bryce D. Beutler; Kirsten Cherian; Viviana D. Evans; Chelsey Fasano; Owen S. Muir,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
89,10.1080/19490976.2024.2310603,,,Repeated ( <i>S</i> )-ketamine administration ameliorates the spatial working memory impairment in mice with chronic pain: role of the gut microbiota–brain axis,2024,Yubin Jiang; Xingming Wang; Jiawei Chen; Yibao Zhang; Kenji Hashimoto; Jianjun Yang; Zhiqiang Zhou,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library
93,10.1016/j.jep.2024.118697,,,Salvinorin A ameliorates pilocarpine-induced seizures by regulating hippocampal microglia polarization,2024,Jiao Yang; Ji‐Heng Cai; Tong-Xuan Wu; Zhiqiang Gao; Chao Zhou; Qi Wu; Miao‐Jin Ji,candidate_paper_corpus | mechanistic:paper_library
94,10.1016/j.bpsc.2024.01.007,,,"Serotonergic Psychedelics: A Comparative Review of Efficacy, Safety, Pharmacokinetics, and Binding Profile",2024,Friederike Holze; Nirmal Singh; Matthias E. Liechti; Deepak Cyril D’Souza,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
95,10.1038/s41380-024-02655-w,,,Serotonergic psychedelic 5-MeO-DMT alters plasticity-related gene expression and generates anxiolytic effects in stressed mice,2024,Margareth Nogueira; Daiane C Ferreira Golbert; Richardson Menezes; Raíssa Nóbrega de Almeida; Nicole Leite Galvão‐Coelho; A Siroký; Thiago Z. Lima; Helton Maia; Katarina E. Leão; Richardson N. Leão,candidate_paper_corpus | disorder:paper_library
97,10.1038/s41583-024-00876-0,,,Structural neural plasticity evoked by rapid-acting antidepressant interventions,2024,Clara Liao; Alisha N. Dua; Cassandra Wojtasiewicz; Conor Liston; Alex C. Kwan,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
98,10.1038/s41380-024-02506-8,,,Structure-activity relationships of serotonergic 5-MeO-DMT derivatives: insights into psychoactive and thermoregulatory properties,2024,Pol Puigseslloses; Núria Nadal‐Gratacós; Gabriel Ketsela; Nicola Weiss; Xavier Berzosa; Roger Estrada‐Tejedor; Mohammad Nazmul Islam; Marion Holy; Marco Niello; David Pubill,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
99,10.3390/psychoactives3010007,,,"The Clinical Potential of Dimethyltryptamine: Breakthroughs into the Other Side of Mental Illness, Neurodegeneration, and Consciousness",2024,Frankie A. Colosimo; Philip Borsellino; Reese I. Krider; Raúl Márquez; Thomas A. Vida,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
102,10.1007/s00213-024-06644-3,,,Unraveling psilocybin’s therapeutic potential: behavioral and neuroplasticity insights in Wistar-Kyoto and Wistar male rat models of treatment-resistant depression,2024,Magdalena Kolasa; Agnieszka Nikiforuk; Agata Korlatowicz; Joanna Solich; Agnieszka Potasiewicz; Marta Dziedzicka‐Wasylewska; Ryszard Bugno; Adam S. Hogendorf; Andrzej J. Bojarski; Agata Faron‐Górecka,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library | mechanistic:paper_library
103,10.3390/ijms252313098,,,Variations in BDNF and Their Role in the Neurotrophic Antidepressant Mechanisms of Ketamine and Esketamine: A Review,2024,Simone Pardossi; Andrea Fagiolini; Alessandro Cuomo,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
104,10.3389/fpsyt.2024.1485337,,,"Why N,N-dimethyltryptamine matters: unique features and therapeutic potential beyond classical psychedelics",2024,Cristiano Chaves; Rafael G. dos Santos; Serdar Dursun; Massimo Tusconi; Mauro Giovanni Carta; Elisa Brietzke; Jaime E. C. Hallak,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
105,10.1021/acschemneuro.2c00718,,,5-HT2ARs Mediate Therapeutic Behavioral Effects of Psychedelic Tryptamines,2023,Lindsay P. Cameron; Seona D. Patel; Maxemiliano V. Vargas; Eden V. Barragan; Hannah N. Saeger; Hunter T. Warren; Winston L. Chow; J.A. Gray; David E. Olson,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
106,10.1038/s41386-023-01572-w,,,5-MeO-DMT modifies innate behaviors and promotes structural neural plasticity in mice,2023,Sarah J. Jefferson; Ian Gregg; Mark Dibbs; Clara Liao; Hao Wu; Pasha A. Davoudian; Samuel C. Woodburn; Patrick H. Wehrle; Jeffrey Sprouse; Alexander M. Sherwood,candidate_paper_corpus | disorder:paper_library
107,10.3390/biology12111380,,,A Comprehensive Review of the Current Status of the Cellular Neurobiology of Psychedelics,2023,Blerida Banushi; Vince Polito,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
108,10.1021/acscentsci.3c00616,,,"A Route to Potent, Selective, and Biased Salvinorin Chemical Space",2023,Sarah J. Hill; Nathan Dao; Vương Đặng Quốc; Edward L. Stahl; Laura Bohn; Ryan A. Shenvi,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
109,10.1016/j.celrep.2023.112203,,,A non-hallucinogenic LSD analog with therapeutic potential for mood disorders,2023,Vern Lewis; Emma M. Bonniwell; Janelle K. Lanham; Abdi Ghaffari; Hooshmand Sheshbaradaran; Andrew B. Cao; Maggie M. Calkins; Mario Alberto Bautista-Carro; Emily Arsenault; Andre Telfer,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
110,10.1071/ch23010,,,"A review of psilocybin: chemistry, clinical uses and future research directions",2023,Eliza Milliken; Peter Galettis; Jenny Martin,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
111,10.26434/chemrxiv-2023-h7h38,,,"A route to potent, selective and biased salvinorin chemical space",2023,Sarah J. Hill; Nathan Dao; Vương Đặng Quốc; Edward L. Stahl; Laura Bohn; Ryan A. Shenvi,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
112,10.1038/s41598-023-32649-7,,,A whole-brain model of the neural entropy increase elicited by psychedelic drugs,2023,Rubén Herzog; Pedro A. M. Mediano; Fernando E. Rosas; Paul Lodder; Robin Carhart‐Harris; Yonatan Sanz Perl; Enzo Tagliazucchi; Rodrigo Cofré,candidate_paper_corpus | mechanistic:paper_library
113,10.3390/biomedicines11102664,,,Activation of σ1-Receptors by R-Ketamine May Enhance the Antidepressant Effect of S-Ketamine,2023,Hans O. Kalkman,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
114,10.57098/scirevs.biology.2.2.1,,,All-natural 5-MeO-DMT sigma receptor 1 agonist and its therapeutic impact in mental and neurodegener-ative diseases through mitochondrial activation,2023,Milena Batalla,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
116,10.1002/trc2.12385,,,Alzheimer's disease drug development pipeline: 2023,2023,Jeffrey L. Cummings; Yadi Zhou; Garam Lee; Kate Zhong; Jorge Ramón Fonseca Cacho; Feixiong Cheng,candidate_paper_corpus | disorder:paper_library
121,10.3389/fphar.2023.1240295,,,Bedside to bench: the outlook for psychedelic research,2023,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
122,10.1523/jneurosci.1384-23.2023,,,Beyond the 5-HT<sub>2A</sub>Receptor: Classic and Nonclassic Targets in Psychedelic Drug Action,2023,Lindsay P. Cameron; Joseph Benetatos; Vern Lewis; Emma M. Bonniwell; Alaina M. Jaster; Rafael Moliner; Eero Ċastrén; John D. McCorvy; Mikael Palner; Argel Aguilar‐Valles,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
123,10.1016/j.molmed.2023.02.003,,,Bridging rapid and sustained antidepressant effects of ketamine,2023,Ji‐Woon Kim; Kanzo Suzuki; Ege T. Kavalali; Lisa M. Monteggia,candidate_paper_corpus | mechanistic:paper_library
124,10.1007/s00213-023-06486-5,,,Contingent administration of typical and biased kappa opioid agonists reduces cocaine and oxycodone choice in a drug vs. food choice procedure in male rhesus monkeys,2023,C. Austin Zamarripa; Sally L. Huskinson; E. Andrew Townsend; Thomas E. Prisinzano; Bruce E. Blough; James K. Rowlett; Kevin B. Freeman,candidate_paper_corpus | mechanistic:paper_library
126,10.3390/molecules28010346,,,Design of κ-Opioid Receptor Agonists for the Development of Potential Treatments of Pain with Reduced Side Effects,2023,Federica Santino; Luca Gentilucci,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
127,10.21203/rs.3.rs-3146433/v1,,,Distinctive Molecular and Metabolic Profiles of Chemically Synthesized Psilocybin and Psychedelic Mushroom Extract,2023,Orr Shahar; Alexander Botvinnik; Amit Shwartz; Elad Lerer; Alex Buko; Ethan Hamid; Dani Kahn; Miles Guralnick; Karin Blakolmer; Gilly Wolf,candidate_paper_corpus | mechanistic:paper_library
128,10.1038/s41398-023-02456-9,,,Effect of psilocybin on marble burying in ICR mice: role of 5-HT1A receptors and implications for the treatment of obsessive-compulsive disorder,2023,Sandeep Singh; Alexander Botvinnik; Orr Shahar; Gilly Wolf; Corel Yakobi; Michal Saban; Adham Salama; Amit Lotan; Bernard Lerer; Tzuri Lifschytz,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
130,10.1007/s00210-023-02778-x,,,Ethopharmacological evaluation of antidepressant-like effect of serotonergic psychedelics in C57BL/6J male mice,2023,Rika Takaba; Daisuke Ibi; Keisuke Yoshida; Eri Hosomi; R. Kawase; Hiroko Kitagawa; Hirotaka Goto; Mizuki Achiwa; Kento Mizutani; Kyosuke Maeda,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
131,10.21203/rs.3.rs-3138705/v1,,,Ethopharmacological evaluation of antidepressant-like effect of serotonergic psychedelics in C57BL/6J male mice,2023,Rika Takaba; Daisuke Ibi; Keisuke Yoshida; Eri Hosomi; R. Kawase; Hiroko Kitagawa; Hirotaka Goto; Mizuki Achiwa; Kento Mizutani; Kyosuke Maede,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
