seed_id,dataset,family,query,compound,entity,entity_type,template
mechanistic_05287,mechanistic,pair_core,25B-NBOMe 5-HT7 functional assay agonist antagonist,25B-NBOMe,5-HT7,target,{compound} {entity} functional assay agonist antagonist
mechanistic_05288,mechanistic,pair_core,25B-NBOMe mGluR2 GRM2 binding affinity Ki,25B-NBOMe,mGluR2 (GRM2),target,{compound} {entity} binding affinity Ki
mechanistic_05289,mechanistic,pair_core,25B-NBOMe mGluR2 GRM2 receptor pharmacology assay,25B-NBOMe,mGluR2 (GRM2),target,{compound} {entity} receptor pharmacology assay
mechanistic_05290,mechanistic,pair_core,25B-NBOMe mGluR2 GRM2 functional assay agonist antagonist,25B-NBOMe,mGluR2 (GRM2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05291,mechanistic,pair_core,25B-NBOMe TAAR1 binding affinity Ki,25B-NBOMe,TAAR1,target,{compound} {entity} binding affinity Ki
mechanistic_05292,mechanistic,pair_core,25B-NBOMe TAAR1 receptor pharmacology assay,25B-NBOMe,TAAR1,target,{compound} {entity} receptor pharmacology assay
mechanistic_05293,mechanistic,pair_core,25B-NBOMe TAAR1 functional assay agonist antagonist,25B-NBOMe,TAAR1,target,{compound} {entity} functional assay agonist antagonist
mechanistic_05294,mechanistic,pair_core,25B-NBOMe SERT SLC6A4 binding affinity Ki,25B-NBOMe,SERT (SLC6A4),target,{compound} {entity} binding affinity Ki
mechanistic_05295,mechanistic,pair_core,25B-NBOMe SERT SLC6A4 receptor pharmacology assay,25B-NBOMe,SERT (SLC6A4),target,{compound} {entity} receptor pharmacology assay
mechanistic_05296,mechanistic,pair_core,25B-NBOMe SERT SLC6A4 functional assay agonist antagonist,25B-NBOMe,SERT (SLC6A4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05297,mechanistic,pair_core,25B-NBOMe NET SLC6A2 binding affinity Ki,25B-NBOMe,NET (SLC6A2),target,{compound} {entity} binding affinity Ki
mechanistic_05298,mechanistic,pair_core,25B-NBOMe NET SLC6A2 receptor pharmacology assay,25B-NBOMe,NET (SLC6A2),target,{compound} {entity} receptor pharmacology assay
mechanistic_05299,mechanistic,pair_core,25B-NBOMe NET SLC6A2 functional assay agonist antagonist,25B-NBOMe,NET (SLC6A2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05300,mechanistic,pair_core,25B-NBOMe DAT SLC6A3 binding affinity Ki,25B-NBOMe,DAT (SLC6A3),target,{compound} {entity} binding affinity Ki
mechanistic_05301,mechanistic,pair_core,25B-NBOMe DAT SLC6A3 receptor pharmacology assay,25B-NBOMe,DAT (SLC6A3),target,{compound} {entity} receptor pharmacology assay
mechanistic_05302,mechanistic,pair_core,25B-NBOMe DAT SLC6A3 functional assay agonist antagonist,25B-NBOMe,DAT (SLC6A3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05303,mechanistic,pair_core,25B-NBOMe VMAT2 SLC18A2 binding affinity Ki,25B-NBOMe,VMAT2 (SLC18A2),target,{compound} {entity} binding affinity Ki
mechanistic_05304,mechanistic,pair_core,25B-NBOMe VMAT2 SLC18A2 receptor pharmacology assay,25B-NBOMe,VMAT2 (SLC18A2),target,{compound} {entity} receptor pharmacology assay
mechanistic_05305,mechanistic,pair_core,25B-NBOMe VMAT2 SLC18A2 functional assay agonist antagonist,25B-NBOMe,VMAT2 (SLC18A2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05306,mechanistic,pair_core,25B-NBOMe D1 receptor DRD1 binding affinity Ki,25B-NBOMe,D1 receptor (DRD1),target,{compound} {entity} binding affinity Ki
mechanistic_05307,mechanistic,pair_core,25B-NBOMe D1 receptor DRD1 receptor pharmacology assay,25B-NBOMe,D1 receptor (DRD1),target,{compound} {entity} receptor pharmacology assay
mechanistic_05308,mechanistic,pair_core,25B-NBOMe D1 receptor DRD1 functional assay agonist antagonist,25B-NBOMe,D1 receptor (DRD1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05309,mechanistic,pair_core,25B-NBOMe D2 receptor DRD2 binding affinity Ki,25B-NBOMe,D2 receptor (DRD2),target,{compound} {entity} binding affinity Ki
mechanistic_05310,mechanistic,pair_core,25B-NBOMe D2 receptor DRD2 receptor pharmacology assay,25B-NBOMe,D2 receptor (DRD2),target,{compound} {entity} receptor pharmacology assay
mechanistic_05311,mechanistic,pair_core,25B-NBOMe D2 receptor DRD2 functional assay agonist antagonist,25B-NBOMe,D2 receptor (DRD2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05312,mechanistic,pair_core,25B-NBOMe D3 receptor DRD3 binding affinity Ki,25B-NBOMe,D3 receptor (DRD3),target,{compound} {entity} binding affinity Ki
mechanistic_05313,mechanistic,pair_core,25B-NBOMe D3 receptor DRD3 receptor pharmacology assay,25B-NBOMe,D3 receptor (DRD3),target,{compound} {entity} receptor pharmacology assay
mechanistic_05314,mechanistic,pair_core,25B-NBOMe D3 receptor DRD3 functional assay agonist antagonist,25B-NBOMe,D3 receptor (DRD3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05315,mechanistic,pair_core,25B-NBOMe D4 receptor DRD4 binding affinity Ki,25B-NBOMe,D4 receptor (DRD4),target,{compound} {entity} binding affinity Ki
mechanistic_05316,mechanistic,pair_core,25B-NBOMe D4 receptor DRD4 receptor pharmacology assay,25B-NBOMe,D4 receptor (DRD4),target,{compound} {entity} receptor pharmacology assay
mechanistic_05317,mechanistic,pair_core,25B-NBOMe D4 receptor DRD4 functional assay agonist antagonist,25B-NBOMe,D4 receptor (DRD4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05318,mechanistic,pair_core,25B-NBOMe D5 receptor DRD5 binding affinity Ki,25B-NBOMe,D5 receptor (DRD5),target,{compound} {entity} binding affinity Ki
mechanistic_05319,mechanistic,pair_core,25B-NBOMe D5 receptor DRD5 receptor pharmacology assay,25B-NBOMe,D5 receptor (DRD5),target,{compound} {entity} receptor pharmacology assay
mechanistic_05320,mechanistic,pair_core,25B-NBOMe D5 receptor DRD5 functional assay agonist antagonist,25B-NBOMe,D5 receptor (DRD5),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05321,mechanistic,pair_core,25B-NBOMe Alpha1A adrenergic receptor ADRA1A binding affinity Ki,25B-NBOMe,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} binding affinity Ki
mechanistic_05322,mechanistic,pair_core,25B-NBOMe Alpha1A adrenergic receptor ADRA1A receptor pharmacology assay,25B-NBOMe,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} receptor pharmacology assay
mechanistic_05323,mechanistic,pair_core,25B-NBOMe Alpha1A adrenergic receptor ADRA1A functional assay agonist antagonist,25B-NBOMe,Alpha1A adrenergic receptor (ADRA1A),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05324,mechanistic,pair_core,25B-NBOMe Alpha1B adrenergic receptor ADRA1B binding affinity Ki,25B-NBOMe,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} binding affinity Ki
mechanistic_05325,mechanistic,pair_core,25B-NBOMe Alpha1B adrenergic receptor ADRA1B receptor pharmacology assay,25B-NBOMe,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} receptor pharmacology assay
mechanistic_05326,mechanistic,pair_core,25B-NBOMe Alpha1B adrenergic receptor ADRA1B functional assay agonist antagonist,25B-NBOMe,Alpha1B adrenergic receptor (ADRA1B),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05327,mechanistic,pair_core,25B-NBOMe Alpha2A adrenergic receptor ADRA2A binding affinity Ki,25B-NBOMe,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} binding affinity Ki
mechanistic_05328,mechanistic,pair_core,25B-NBOMe Alpha2A adrenergic receptor ADRA2A receptor pharmacology assay,25B-NBOMe,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} receptor pharmacology assay
mechanistic_05329,mechanistic,pair_core,25B-NBOMe Alpha2A adrenergic receptor ADRA2A functional assay agonist antagonist,25B-NBOMe,Alpha2A adrenergic receptor (ADRA2A),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05330,mechanistic,pair_core,25B-NBOMe Alpha2B adrenergic receptor ADRA2B binding affinity Ki,25B-NBOMe,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} binding affinity Ki
mechanistic_05331,mechanistic,pair_core,25B-NBOMe Alpha2B adrenergic receptor ADRA2B receptor pharmacology assay,25B-NBOMe,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} receptor pharmacology assay
mechanistic_05332,mechanistic,pair_core,25B-NBOMe Alpha2B adrenergic receptor ADRA2B functional assay agonist antagonist,25B-NBOMe,Alpha2B adrenergic receptor (ADRA2B),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05333,mechanistic,pair_core,25B-NBOMe Alpha2C adrenergic receptor ADRA2C binding affinity Ki,25B-NBOMe,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} binding affinity Ki
mechanistic_05334,mechanistic,pair_core,25B-NBOMe Alpha2C adrenergic receptor ADRA2C receptor pharmacology assay,25B-NBOMe,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} receptor pharmacology assay
mechanistic_05335,mechanistic,pair_core,25B-NBOMe Alpha2C adrenergic receptor ADRA2C functional assay agonist antagonist,25B-NBOMe,Alpha2C adrenergic receptor (ADRA2C),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05336,mechanistic,pair_core,25B-NBOMe Beta1 adrenergic receptor ADRB1 binding affinity Ki,25B-NBOMe,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} binding affinity Ki
mechanistic_05337,mechanistic,pair_core,25B-NBOMe Beta1 adrenergic receptor ADRB1 receptor pharmacology assay,25B-NBOMe,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} receptor pharmacology assay
mechanistic_05338,mechanistic,pair_core,25B-NBOMe Beta1 adrenergic receptor ADRB1 functional assay agonist antagonist,25B-NBOMe,Beta1 adrenergic receptor (ADRB1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05339,mechanistic,pair_core,25B-NBOMe Beta2 adrenergic receptor ADRB2 binding affinity Ki,25B-NBOMe,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} binding affinity Ki
mechanistic_05340,mechanistic,pair_core,25B-NBOMe Beta2 adrenergic receptor ADRB2 receptor pharmacology assay,25B-NBOMe,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} receptor pharmacology assay
mechanistic_05341,mechanistic,pair_core,25B-NBOMe Beta2 adrenergic receptor ADRB2 functional assay agonist antagonist,25B-NBOMe,Beta2 adrenergic receptor (ADRB2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05342,mechanistic,pair_core,25B-NBOMe M1 muscarinic receptor CHRM1 binding affinity Ki,25B-NBOMe,M1 muscarinic receptor (CHRM1),target,{compound} {entity} binding affinity Ki
mechanistic_05343,mechanistic,pair_core,25B-NBOMe M1 muscarinic receptor CHRM1 receptor pharmacology assay,25B-NBOMe,M1 muscarinic receptor (CHRM1),target,{compound} {entity} receptor pharmacology assay
mechanistic_05344,mechanistic,pair_core,25B-NBOMe M1 muscarinic receptor CHRM1 functional assay agonist antagonist,25B-NBOMe,M1 muscarinic receptor (CHRM1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05345,mechanistic,pair_core,25B-NBOMe M2 muscarinic receptor CHRM2 binding affinity Ki,25B-NBOMe,M2 muscarinic receptor (CHRM2),target,{compound} {entity} binding affinity Ki
mechanistic_05346,mechanistic,pair_core,25B-NBOMe M2 muscarinic receptor CHRM2 receptor pharmacology assay,25B-NBOMe,M2 muscarinic receptor (CHRM2),target,{compound} {entity} receptor pharmacology assay
mechanistic_05347,mechanistic,pair_core,25B-NBOMe M2 muscarinic receptor CHRM2 functional assay agonist antagonist,25B-NBOMe,M2 muscarinic receptor (CHRM2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05348,mechanistic,pair_core,25B-NBOMe M3 muscarinic receptor CHRM3 binding affinity Ki,25B-NBOMe,M3 muscarinic receptor (CHRM3),target,{compound} {entity} binding affinity Ki
mechanistic_05349,mechanistic,pair_core,25B-NBOMe M3 muscarinic receptor CHRM3 receptor pharmacology assay,25B-NBOMe,M3 muscarinic receptor (CHRM3),target,{compound} {entity} receptor pharmacology assay
mechanistic_05350,mechanistic,pair_core,25B-NBOMe M3 muscarinic receptor CHRM3 functional assay agonist antagonist,25B-NBOMe,M3 muscarinic receptor (CHRM3),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05351,mechanistic,pair_core,25B-NBOMe M4 muscarinic receptor CHRM4 binding affinity Ki,25B-NBOMe,M4 muscarinic receptor (CHRM4),target,{compound} {entity} binding affinity Ki
mechanistic_05352,mechanistic,pair_core,25B-NBOMe M4 muscarinic receptor CHRM4 receptor pharmacology assay,25B-NBOMe,M4 muscarinic receptor (CHRM4),target,{compound} {entity} receptor pharmacology assay
mechanistic_05353,mechanistic,pair_core,25B-NBOMe M4 muscarinic receptor CHRM4 functional assay agonist antagonist,25B-NBOMe,M4 muscarinic receptor (CHRM4),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05354,mechanistic,pair_core,25B-NBOMe M5 muscarinic receptor CHRM5 binding affinity Ki,25B-NBOMe,M5 muscarinic receptor (CHRM5),target,{compound} {entity} binding affinity Ki
mechanistic_05355,mechanistic,pair_core,25B-NBOMe M5 muscarinic receptor CHRM5 receptor pharmacology assay,25B-NBOMe,M5 muscarinic receptor (CHRM5),target,{compound} {entity} receptor pharmacology assay
mechanistic_05356,mechanistic,pair_core,25B-NBOMe M5 muscarinic receptor CHRM5 functional assay agonist antagonist,25B-NBOMe,M5 muscarinic receptor (CHRM5),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05357,mechanistic,pair_core,25B-NBOMe H1 receptor HRH1 binding affinity Ki,25B-NBOMe,H1 receptor (HRH1),target,{compound} {entity} binding affinity Ki
mechanistic_05358,mechanistic,pair_core,25B-NBOMe H1 receptor HRH1 receptor pharmacology assay,25B-NBOMe,H1 receptor (HRH1),target,{compound} {entity} receptor pharmacology assay
mechanistic_05359,mechanistic,pair_core,25B-NBOMe H1 receptor HRH1 functional assay agonist antagonist,25B-NBOMe,H1 receptor (HRH1),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05360,mechanistic,pair_core,25B-NBOMe H2 receptor HRH2 binding affinity Ki,25B-NBOMe,H2 receptor (HRH2),target,{compound} {entity} binding affinity Ki
mechanistic_05361,mechanistic,pair_core,25B-NBOMe H2 receptor HRH2 receptor pharmacology assay,25B-NBOMe,H2 receptor (HRH2),target,{compound} {entity} receptor pharmacology assay
mechanistic_05362,mechanistic,pair_core,25B-NBOMe H2 receptor HRH2 functional assay agonist antagonist,25B-NBOMe,H2 receptor (HRH2),target,{compound} {entity} functional assay agonist antagonist
mechanistic_05363,mechanistic,pair_core,25B-NBOMe Sigma-1 receptor SIGMAR1 binding affinity Ki,25B-NBOMe,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} binding affinity Ki
mechanistic_05364,mechanistic,pair_core,25B-NBOMe Sigma-1 receptor SIGMAR1 receptor pharmacology assay,25B-NBOMe,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} receptor pharmacology assay
mechanistic_05365,mechanistic,pair_core,25B-NBOMe Sigma-1 receptor SIGMAR1 functional assay agonist antagonist,25B-NBOMe,Sigma-1 receptor (SIGMAR1),target,{compound} {entity} functional assay agonist antagonist
