# discovered queue (mechanistic) generated at 2026-05-15T06:37:21.845471+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1038/s41380-026-03527-1,,,NADPH oxidase-1 suppression prolongs the antidepressant-like effect of ketamine.,2026,Nakajima W; Arisawa T; Jitsuki S; Yamanoue T; Fujikawa K; Hara M; Sano A; Takada Y; Iai R; Kimura K
10.1016/j.pnpbp.2026.111742,,,NMDA receptor subtype differential affinity as a key enabler for precision neuropsychiatry.,2026,Freyssin A; Benabou R; Müller HZ; Davis S; Perin-Dureau F; Danker T; Rubinstenn G
10.1038/s41598-026-39483-7,,,Network pharmacology and molecular simulation reveal the entourage effect mechanisms of psilocybin-producing mushrooms on the brain.,2026,Murray Z; Lewies A; Wentzel JF; Schutte-Smith M; Erasmus E; Noreljaleel A; Visser H; Wilhelm A; Issahaku AR
10.1111/bcpt.70221,,,Neuroprotective Effects of Esketamine in Central Nervous System Disorders: Mechanisms and Cellular Targets.,2026,Zhao C; Wang Y; Wu J; Cheng H
10.1038/s41401-025-01675-8,,,New advances in small molecule drugs targeting NMDA receptors.,2026,Zeng Y; Qu ZY; Zhu QW; Wang HY; Zhou Y; Gao ZB
10.3390/biomedicines14020476,,,Opioid Receptors in Psychedelia: Indirect Serotonergic Modulation of Direct KOR Activation by Salvinorin A.,2026,Ganado M; Rubio C; Pérez-Villavicencio J; Serrano N; Romo-Parra H; Lee Á; Rubio-Osornio M
10.1016/j.mcn.2026.104076,,,"Pharmacological regulation of adult brain neuroplasticity: Synergistic roles of neuropeptide signaling, psychedelics, and synaptic modulators.",2026,Shokr MM; Fawzy MN; Abdelaziz AM
10.1038/s41598-026-38091-9,,,Pilot study of psilocybin in patients with post-treatment lyme disease.,2026,Garcia-Romeu A; Naudé GP; Rebman AW; So S; Yaffe A; Geithner I; Kozero EA; Yang T; Soloski MJ; Aucott JN
10.1038/s41380-026-03590-8,,,Pleiotropic modulation of the gut-brain-lung axis by ketamine and its enantiomers.,2026,Zhao X; Zhang X; Yuan S; Hashimoto K; Zhang J
10.2147/DDDT.S579462,,,Progress in the Application of Esketamine During the Perioperative Period.,2026,Wang JS; Hu Q; Cao RY; Liu WK; Guo ML; Lin Y; Zhong ML; Liang WD; Wang L
10.7554/eLife.104006,,,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons.,2026,Schmidt M; Hoffrichter A; Davoudi M; Horschitz S; Lau T; Meinhardt MW; Spanagel R; Ladewig J; Köhr G; Koch P
10.1017/neu.2026.10075,,,Psilocybin Elicits a Conserved Glucocorticoid-Responsive Gene Signature Across Five 5-HT2A Receptor-Rich Brain Regions in Rat.,2026,Veysi A; Atanasovski D; Ardalan M; Motamed N; Eriksson E
10.2174/0113895575429775260119043318,,,Psilocybin: Chemical Foundations and Emerging Therapeutic Potential.,2026,Patil SA; Hunsberger HC
10.1016/j.neubiorev.2025.106529,,,Psychedelic experiences elicited by serotonergic psychedelics: Molecular mechanisms and functional connectivity changes in the brain.,2026,Vollebregt R; Storm AEM; Lucassen PJ; Somers M
10.3389/fphar.2026.1777613,,,Psychedelics and the quantum brain: a falsifiable hypothesis on Posner molecules and spin-dependent pharmacology.,2026,Geraci J; Viirre E; Qorri B; Pani L
10.1007/978-981-95-6872-7_25,,,Psychedelics: Future Therapeutics in Major Depression?,2026,Olivier B; Olivier JDA
10.1152/jn.00519.2025,,,Serotonergic modulation of cortical gamma synchronization: right-lateralized psilocin effects on 40 Hz auditory steady-state responses in rats.,2026,Griškova-Bulanova I; Vejmola Č; Páleníček T
10.1016/j.pnpbp.2026.111717,,,Serotonergic psychedelics for Autism spectrum disorder: Neurobiological mechanisms and translational prospects.,2026,Low ZXB
10.1038/s41386-025-02313-x,,,"Stereoselective, sex-dependent 5-HT(2A) receptor modulation of cortical plasticity by MDMA in mice.",2026,Gaines-Smith MC; Silverman JM; Fiorillo M; Younkin J; Moore KN; Maltman JL; de la Fuente Revenga M; Wolstenholme JT; Glennon RA; Dukat M
10.2174/0118715273434237251212095005,,,Strategic Neurodelivery of Psychedelic Compounds: Bridging Molecular Pharmacology with Therapeutic Innovation in CNS Disorders.,2026,Chauhan SB; Akhtar N; Jain C; Singh I
10.1080/15226514.2026.2650497,,,Study on physiological responses and Cs enrichment capacity of Moso bamboo in Cs-contaminated soil.,2026,Gou Z; Cong Y; Chen Y; Wei P; Liu Z; Chen Z
10.1038/s41398-026-04039-w,,,"Subanesthetic doses of ketamine to rats and monkeys rapidly increases radioligand binding in brain to phosphodiesterase-4, an indirect marker of cAMP.",2026,Parcon PA; Bardhoshi A; Olsen-Dufour A; Cureton R; Jana S; Morse CL; Henter ID; Totis J; Jenson AE; Pamie-George MT
10.1038/s41598-026-50402-8,,,Targeted therapies for myocardial infarction based on COPD-related extracellular vesicles.,2026,Gao Z; Wang H
10.2174/011570159X442471260422110855,,,The Harmonious Dance: A Narrative Review on Psychedelics and Music in Therapeutic Settings.,2026,Wang H; Li X; Yu F; Wang X
10.1111/acel.70303,,,The NMDA Receptor Antagonist Memantine Modulates Aging and Stress Resilience.,2026,Juozaityte V; Pregnolato C; Abay-Nørgaard S; Rausch DM; McIntyre RL; Gerhart-Hines Z; Pers TH; Salcini AE; Clemmensen C
10.1007/s43440-025-00817-3,,,The effect of psilocin on neurotransmitters release in the claustrum and on rat behavior.,2026,Kościuk Z; Szpręgiel I; Bysiek A; Gołembiowska K
10.1177/02698811261431056,,,Trip killers: Addressing a critical knowledge gap in psychedelic research.,2026,O'Mahony B; Harrington C; Harkin A; Lally N
10.1016/j.tibtech.2025.10.006,,,Upscaled open-culture production of microbial flocculants from industrial wastewaters.,2026,Contreras-Dávila CA; Liu Y; Sudmalis D; Temmink H; Buisman CJN
10.1055/a-2742-4611,,,[Ketamine and esketamine in treatment-resistant depression - Pharmacological effects and augmented psychotherapy].,2026,Schüle C; Sobieraj A; Rogg H
10.1038/s41380-025-03128-4,,,5-HT(2C) receptors in the nucleus accumbens constrain the rewarding effects of MDMA.,2025,Pomrenze MB; Vaillancourt S; Salgado JS; Raymond KB; Llorach P; Sacai H; Rijsketic DR; Hietamies TM; Touponse GC; Cardozo Pinto DF
10.1016/j.biopsych.2025.09.011,,,A Tale of Two Receptors: Simultaneous Targeting of NMDA Receptors and 5-HT(4) Receptors Exerts Additional Effects Against Stress.,2025,Chen BK; Jin M; Turi GF; Luna VM; Shah A; Moniz T; Shannon ME; Pauers M; Williams BL; Pham V
10.1177/02698811251378512,,,"A novel psychedelic 5-HT(2A) receptor agonist GM-2505: The pharmacokinetic, safety, and pharmacodynamic profile from a randomized trial healthy volunteer.",2025,Marek GJ; Makai-Bölöni S; Umbricht D; Christian EP; Winters J; Dvorak D; Raines S; Hughes ZA; Austin EW; Klein AK
10.1177/02698811251353251,,,A systematic review and narrative summary of the therapeutic potential of classic serotonergic psychedelics for smoking cessation and reduction.,2025,Glenn DL; Choi SH; Zimmerman RS
10.1177/0271678X251323364,,,Acute psilocybin and ketanserin effects on cerebral blood flow: 5-HT2AR neuromodulation in healthy humans.,2025,Larsen K; Lindberg U; Ozenne B; McCulloch DE; Armand S; Madsen MK; Johansen A; Stenbæk DS; Knudsen GM; Fisher PM
10.1177/02698811251319456,,,Acute subanesthetic ketamine-induced effects on the mismatch negativity and their relationship to early and sustained treatment response in major depressive disorder.,2025,de la Salle S; Phillips JL; Blier P; Knott V
10.1016/j.ajp.2025.104502,,,Advances in the study of NMDA receptors in depression pathogenesis and the antidepressant efficacy of their antagonists.,2025,Chen M; Jin J; Bi H; Zhang Y; Sun M; Li X; Wang Y
10.1007/s00406-024-01875-z,,,Advancing past ketamine: emerging glutamatergic compounds for the treatment of depression.,2025,Freudenberg F; Reif-Leonhard C; Reif A
10.1016/j.neuropharm.2025.110650,,,"Antidepressant ketamine via oral gavage impairs fear memory, suppresses 22 kHz ultrasonic vocalizations, lowers GluN2A/B expression, and reduces medial habenula activity in rats.",2025,Asrar B; Metin S; Sen Z; Unal G
10.1016/j.seizure.2025.02.002,,,Apparent efficacy of NMDAR antagonist use as a targeted therapy for status epilepticus in an infant with ATP1A2-related developmental epileptic encephalopathy.,2025,Orgun LT; Deniz A; Güneş AS; Akkoyunlu D; Cırdı G; Gök A; Kara B
10.1007/s43440-024-00679-1,,,Assessing the effects of 5-HT(2A) and 5-HT(5A) receptor antagonists on DOI-induced head-twitch response in male rats using marker-less deep learning algorithms.,2025,Cyrano E; Popik P
10.1016/j.biopsych.2025.11.021,,,Bifunctional Modulation of NMDA and Opioid Receptors in Ketamine Reinforcement and Misuse: Implications for Substance Use Disorder Treatment.,2025,Levinstein MR; Schoenborn I; Manza P; Schatzberg AF; Zarate CA Jr; Jordi Bonaventura; Michaelides M
10.1016/j.biopha.2025.118199,,,Can ketamine therapy overcome treatment-resistant depression in Alzheimer's disease and older adults? Preclinical and clinical evidence.,2025,Mario A; Ivana L; Claudia MM; Antonello B; Francesco P; Tommaso C; Madia L
10.1038/s41386-025-02107-1,,,"Chronic, combinatorial targeting of NMDARs and 5-HT(4)Rs exerts extended behavioral effects against stress-induced perseverative behavior and hyponeophagia.",2025,Chen BK; Whye A; Matthews LC; Moniz T; Mendez-David I; Gardier AM; David DJ; Johns S; Weisblum E; Denny CA
10.1212/WNL.0000000000214182,,,Clinical Reasoning: A 40-Year-Old Man With Refractory Status Epilepticus After Small Bowel Resection for Volvulus.,2025,Chakravartty A; Gilmore EJ; Hirsch LJ; Moura M; Beekman RB
10.1186/s13195-025-01804-9,,,Combinatorial targeting of NMDARs and 5-HT(4)Rs exerts beneficial effects in a mouse model of Alzheimer's disease.,2025,Chen BK; Hunsberger HC; Whye A; Matthews LC; Yook A; Willner MJ; Logan RW; Johns S; Weisblum E; Denny CA
10.1186/s12870-025-06311-5,,,Comparative physiological and co-expression network analysis reveals potential hub genes and adaptive mechanisms responsive to NaCl stress in peanut (Arachis hypogaea L.).,2025,Zhang N; Bai B; Zuo S; Zhang H; Ren J; Lv Z; Zhou D; Yu H
10.1016/j.brainres.2025.149496,,,Comparison of actions of ketamine and telazol on cochlear function in a rodent model of noise-induced hearing loss.,2025,Minesinger K; Yepes MF; Rajguru SM
10.1371/journal.pcbi.1013118,,,Computational modeling of ketamine-induced changes in gamma-band oscillations: The contribution of parvalbumin and somatostatin interneurons.,2025,Rademacher J; Grent-'t-Jong T; Rivolta D; Sauer A; Scheller B; Gonzalez-Burgos G; Metzner C; Uhlhaas PJ
10.1192/bjp.2024.143,,,Consistent evidence that brain serotonin 2A receptor binding is positively associated with personality-based risk markers of depression.,2025,Høgsted ES; Beliveau V; Ozenne B; Madsen MK; Svarer C; Dam VH; Johansen A; Fisher P; Knudsen GM; Frokjaer VG
10.7759/cureus.c209,,,Correction: Study Protocol for 'PsilOCD: A Pharmacological Challenge Study Evaluating the Effects of the 5-HT2A Agonist Psilocybin on the Neurocognitive and Clinical Correlates of Compulsivity'.,2025,O'Connor S; Godfrey K; Reed S; Peill J; Rohani-Shukla C; Healy M; Robbins T; Frota Lisboa Pereira de Souza A; Tyacke R; Papasyrou M
10.1016/j.bbr.2024.115231,,,Cortical high-frequency oscillations (≈ 110 Hz) in cats are state-dependent and enhanced by a subanesthetic dose of ketamine.,2025,Castro-Zaballa S; González J; Cavelli M; Mateos D; Pascovich C; Tort A; Hunt MJ; Torterolo P
10.3390/ijms262110526,,,Crosstalk Between Glycinergic and N-Methyl-D-Aspartate Receptor-Mediated Glutamatergic Transmission in Behaviours Associated with Opioid Use Disorder.,2025,Essmat N; Boldizsár I Jr; Chalabiani Y; Varga BT; Abbood SK; Kirchlechner-Farkas JM; Király K; Miklya I; Gyertyán I; Tábi T
10.3390/ph18020157,,,"Demystifying the Antidepressant Mechanism of Action of Stinels, a Novel Class of Neuroplastogens: Positive Allosteric Modulators of the NMDA Receptor.",2025,Donello JE; McIntyre RS; Pickel DB; Stahl SM
10.1021/acs.jmedchem.5c00442,,,"Design, Synthesis, and In Vitro Characterization of a Tryptamine-Based Visible-Light Photoswitchable 5-HT(2A)R Ligand Showing Efficacy Preference for β-Arrestin over Mini-Gq.",2025,Sink A; Pottie E; Carter SJ; Tombari RJ; Weber V; Carloni P; Rossetti G; Olson DE; Stove CP; Decker M
10.1021/acschemneuro.5c00468,,,Dual Modulation of 5-HT(2A) Receptors and SERT by α-Ethyltryptamine and Its Optical Isomers.,2025,Silverman JM; Fiorillo M; Younkin J; Jones CB; Maltman JL; Herszenhorn I; Artigas A; Wolstenholme JT; Dukat M; González-Maeso J
10.1371/journal.pone.0321892,,,"Effect of low-dose esketamine on cardio-biliary reflex and postoperative pain during laparoscopic cholecystectomy surgery: A randomized, controlled trail.",2025,Zhang X; Duan P; Sun Y; Na Q
10.1523/ENEURO.0452-24.2025,,,Effects of Chronic Social Isolation Stress and Alcohol on the Reinforcing Properties of Ketamine in Male and Female Rats.,2025,Jennings SD; Hagarty DP; Logue J; Crawford M; Saland SK; Kabbaj M
10.1186/s13063-025-09098-w,,,"Effects of low-dose esketamine on hypoxemia during gastroscopy in patients with moderate-to-high risk obstructive sleep apnea: protocol for a prospective, randomized, controlled trial.",2025,Li XM; Hao SQ; Qi XR; Hao DD; Li Y; An LX
10.1007/s00213-023-06474-9,,,"Effects of psilocybin, the 5-HT(2A) receptor agonist TCB-2, and the 5-HT(2A) receptor antagonist M100907 on visual attention in male mice in the continuous performance test.",2025,Rahbarnia A; Li Z; Fletcher PJ
10.1007/s11916-025-01437-5,,,Efficacy of Ketamine Infusion for Treatment of Opioid Use Disorder in Patients with Chronic Pain: a Narrative Review.,2025,Kaye AD; Wolf MC; Dufour SI; Haynes AT; Potharaju P; Shekoohi S; Ahmadzadeh S
10.3389/fpsyt.2025.1476449,,,Efficacy of perioperative esketamine on postoperative depression: a systematic review and meta-analysis.,2025,Li HY; Xu WJ; Wang YM; Xie S; Wang HL
10.3390/cells14151187,,,Enhanced Modulation of CaMKII in Mouse Hippocampus by an Antidepressant-like Dose of Melatonin/Ketamine Combination.,2025,Miranda-Riestra A; Estrada-Reyes R; Constantino-Jonapa LA; Argueta J; Oikawa-Sala J; Reséndiz-Gachús MA; Albarrán-Gaona D; Benítez-King G
10.1186/s10194-025-02008-0,,,Ergotamine enhances circadian amplitude and diurnally mitigates nitroglycerin-induced mechanical hypersensitivity.,2025,Han C; Baek H; Lim JY; Kim E; Tran CK; Freeman E; Chen Z; Yoo SH; Burish MJ
10.1186/s12866-025-04181-3,,,Esketamine alleviates depressive-like behavior in mice via modulation of the microbiota-gut-brain axis and amino acid metabolism.,2025,Gong X; Lai Z; Li L; Fan L; Ren Y; Zhong Q; Mao Q
10.1186/s12868-025-00941-z,,,Esketamine attenuates traumatic brain injury by modulating STAT3-mediated Glycolysis and immune responses.,2025,Liu Y; Gong Z; Zhang L; Yang X; Zhu J; Zhou X; Liao X
10.1177/00185787251384516,,,Esketamine for Treatment-Resistant Depression in Pakistan: A Promising Strategy.,2025,Memon M; Gul R; Gul A; Bansari S; Bansari M; Khowaja A; Kumar S; Kumar K; Khan KS; Iman K
10.3389/fpsyt.2025.1612230,,,"Esketamine for postoperative sleep disturbance: clinical evidence, mechanisms, and future directions.",2025,Liu Q; Liu Y; Fu Q; Gao B; Liu Y
10.1016/j.pbb.2025.173955,,,Esketamine-mediated alleviation of electroconvulsive shock-induced memory impairment is associated with the regulation of mGluR5 in depressive-like rats.,2025,Shen Y; Ran W; Liu D; Lv F; Ren L; Min S
10.1080/14737175.2024.2445016,,,Evaluating the value and risks of psychedelics for psychiatric medicine: a clinical perspective.,2025,Marazziti D; Weiss F; Gurrieri R; Russomanno G; Gambini M; Magnesa A; Coccoglioniti A; Perugi G
10.7759/cureus.86855,,,Exploring the Neuroprotective and Neuropsychiatric Symptom Management Potential of Ketamine in Alzheimer's Disease.,2025,Avakian A; Merhavy ZI
10.7759/cureus.90425,,,"Exploring the Therapeutic Potential of Ketamine and Psilocybin in Comparison to Current Treatment Regimens for Treatment-Resistant Depression, Mood Disorders, and Post-traumatic Stress Disorder in the Pediatric Population: A Narrative Review.",2025,Hughes B; Mirza S; Ponamala M; Sagaser J; Paredes R; Hematillake N; Tailor C; Khan R; Pemminati S
10.1016/j.bpsc.2025.01.008,,,Gamma Oscillations and Excitation/Inhibition Imbalance: Parallel Effects of NMDA Receptor Antagonism and Psychosis.,2025,Roach BJ; Ford JM; Nicholas S; Ferri JM; Gunduz-Bruce H; Krystal JH; Jaeger J; Mathalon DH
10.1101/2023.09.26.559594,,,Gamma-burst cortical activity in awake behaving macaques.,2025,Acland BT; Palanca BJA; Bijsterbosch J; Snyder LH
10.1177/02698811251352454,,,High-frequency oscillations in the mammalian brain after ketamine and other NMDA receptor antagonists.,2025,Hunt MJ; Wróbel J
10.1021/acs.jmedchem.4c02467,,,Insights for the Next Generation of Ketamine for the Treatment of Depressive Disorder.,2025,Faustino Martins AC; Badenoch B; da Silva Gomes R
10.1016/j.ecoenv.2025.118817,,,"Integrated application of organic acids and earthworms improves rhizosphere microbiome, reduces health risks, and modulates proteomic and transcriptomic responses in rice (Oryza sativa L.) under aluminum stress.",2025,Al-Huqail AA; Al-Malki MA; Melebari DM; El Sayed Osman H; Alshehri D; Alghanem SMS; Abeed AHA; Peijnenburg W
10.1080/15360288.2025.2496522,,,Intravenous Ketamine Infusion for Managing Chronic Postoperative Pain After Inguinal Herniorrhaphy: A Case Report.,2025,Vieira Drumond AL; Nunes Bandeira de Melo L; Ayres Delgado M
10.1080/15360288.2024.2441794,,,Intravenous Magnesium Sulfate as an Adjunct to Intravenous Ketamine for Acute Pain: A Case Series.,2025,Smith N; Juresic S; Lor K; Schmidt C; Bell Howrigon A; Olatoye O
10.1016/j.omtm.2025.101413,,,"Intravenous esketamine in pediatric Rett syndrome: An open-label, early phase 1 pilot study.",2025,Li H; Liu S; Lin C; Wu Y; Wu X; Huang Y; Wu Y; Tong X; Xu X
10.1016/j.jphs.2024.12.007,,,Involvement of N-methyl-D-aspartate receptor GluN2C/GluN2D subunits in social behavior impairments in mice exposed to social defeat stress as juveniles.,2025,Yoshida M; Katada H; Isozumi Y; Suzuki C; Yoshimi A; Ozaki N; Noda Y
10.3389/fphar.2025.1606976,,,"KETAMIR-2, a new molecular entity and novel ketamine analog.",2025,Angel I; Perelroizen R; Deffains W; Adraoui FW; Pichinuk E; Aminov E
10.1016/j.biopsych.2025.04.020,,,Ketamine Evokes Acute Behavioral Effects Via μ Opioid Receptor-Expressing Neurons of the Central Amygdala.,2025,Pomrenze MB; Vaillancourt S; Llorach P; Rijsketic DR; Casey AB; Gregory N; Zhao W; Girard TE; Mattox KT; Salgado JS
10.1080/15360288.2025.2546101,,,Ketamine as an Adjunct Therapy for Refractory Cancer Pain: A Case Report.,2025,Emshoff JB; Verrona K; Conger A; Chan R
10.1007/s00213-024-06720-8,,,Ketamine differentially affects implicit and explicit memory processes in rats.,2025,Yuksel B; Sen Z; Unal G
10.1101/2025.11.06.687042,,,Ketamine disrupts consciousness in healthy participants in relation with psychotic-like symptoms.,2025,Berkovitch L; Salvador A; Andrillon T; Dehaene S; Gaillard R
10.3389/fpsyt.2025.1680687,,,Ketamine in post-stroke depression: a report of 2 cases.,2025,Włodarczyk A; Słupski J; Szarmach J; Milewska D; Cubała WJ
10.1016/j.ejphar.2025.178301,,,L-type voltage-dependent calcium channels in the ventromedial orbitofrontal and prefrontal cortices mediate the inhibitory effects of (S)-ketamine but not (R)-ketamine on marble burying in male mice.,2025,Deyama S; Mishiro K; Kunishima M; Kaneda K
10.3389/fpsyt.2025.1688633,,,Low-dose intravenous esketamine on a depressive catatonia patient with venous thromboembolism: a case report.,2025,Zhang MH; Wang YF; Li J; Liu ZJ; Ji X
10.1093/eurheartj/ehae584,,,Malondialdehyde-specific natural IgM inhibit NETosis triggered by culprit site-derived extracellular vesicles from myocardial infarction patients.,2025,Ondracek AS; Afonyushkin T; Aszlan A; Taqi S; Koller T; Artner T; Porsch F; Resch U; Sharma S; Scherz T
10.7554/eLife.97864,,,Mapping serotonergic dynamics using drug-modulated molecular connectivity in rats.,2025,Ionescu TM; Amend M; Hafiz R; Maurer A; Biswal B; Wehrl HF; Herfert K
10.34133/research.0805,,,Mechanistic Insight into Serine Flux Regulation through Nanoscale Organization of Glucose and Serine Transporters by Substrate Probe-Based Direct Stochastic Optical Reconstruction Microscopy Imaging.,2025,Jiang P; Hou H; Wang J; Wang X; Wang Y; Liu S; Chen J; Wang H; Liang F
10.1038/s41598-024-60950-6,,,Methyl jasmonate alleviates Cd-induced lipid peroxidation in spinach by enhancing photosynthesis and the antioxidant defence system.,2025,Miao M; Li J; Lei X; Liao J; Zhong J; Li J; Li Z; Yang L; Ma Y; Li Y
10.3390/cells14241967,,,Modulation of Metabotropic Glutamate Receptors as a Strategy to Improve the Efficacy and Safety of Ketamine as an Antidepressant.,2025,Pałucha-Poniewiera A
10.3390/ijms26157233,,,Molecular Pathways Potentially Involved in Hallucinatory Experiences During Sleep Paralysis: The Emerging Role of β-Arrestin-2.,2025,Rudy LM; Godlewski MM
10.1007/s12035-024-04566-x,,,Molecular and Behavioral Neuroprotective Effects of Clavulanic Acid and Crocin in Haloperidol-Induced Tardive Dyskinesia in Rats.,2025,Shoae-Hagh P; Razavi BM; Sadeghnia HR; Mehri S; Karimi G; Hosseinzadeh H
10.1152/jn.00296.2024,,,N-Methyl d-aspartate receptor hypofunction reduces steady-state visual-evoked potentials.,2025,Schielke A; Krekelberg B
10.1080/14737175.2025.2524102,,,N-Methyl-D-Aspartate receptor antagonist treatment in traumatic brain injury: a systematic review of the clinical studies.,2025,Muradov JH; Reid H; Parker E; Phinney J; Clarke DB; Friedman A; MacLean MA
